season_name,total_points,rank
2007/08,1759,638661
2011/12,1922,358265
2012/13,1828,864089
2013/14,1957,1203496
2014/15,1911,534682
2015/16,2000,646162
2016/17,2108,219072
2017/18,2007,1120970
2018/19,2173,379954
2019/20,2126,710590
2020/21,2276,468537
2021/22,2470,153919
2022/23,2484,223247
2023/24,2557,17132
2024/25,2463,239296
