season_name,total_points,rank
2012/13,1910,509549
2013/14,1997,1051113
2014/15,1819,1008516
2015/16,1988,708884
2016/17,2155,124734
2017/18,1945,1631107
2018/19,2096,878744
2019/20,2057,1298277
2020/21,2183,1029262
2021/22,2407,290660
2022/23,2484,222385
2023/24,2460,155879
2024/25,2373,774737
