h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.0149,0.374185,3.0149,0.374185,"{'att': 411, 'def': 12}","{'att': 182, 'def': 18}",6,4,3,1,2.8978,w,2024-08-24 13:30:00,1,0,0,3,2.640715
a,0.970892,1.62797,0.213115,0.87019,"{'att': 468, 'def': 26}","{'att': 187, 'def': 20}",4,12,0,2,0.7345999999999999,l,2024-09-01 15:30:00,0,0,1,0,-0.6570750000000001
h,3.95617,1.10732,3.95617,1.10732,"{'att': 197, 'def': 20}","{'att': 251, 'def': 25}",4,8,2,1,2.8066,w,2024-09-14 13:30:00,1,0,0,3,2.84885
a,1.23884,0.379656,1.23884,0.379656,"{'att': 231, 'def': 16}","{'att': 296, 'def': 5}",15,4,3,0,2.108,w,2024-09-21 13:30:00,1,0,0,3,0.859184
h,1.10172,1.40925,0.343947,1.40925,"{'att': 103, 'def': 11}","{'att': 342, 'def': 23}",11,3,0,3,1.0766,l,2024-09-28 13:30:00,0,0,1,0,-1.0653029999999999
a,1.58065,0.879674,1.58065,0.879674,"{'att': 393, 'def': 22}","{'att': 242, 'def': 14}",10,5,1,0,1.9135,w,2024-10-05 13:30:00,1,0,0,3,0.7009760000000002
h,1.07588,0.868723,1.07588,0.868723,"{'att': 266, 'def': 16}","{'att': 342, 'def': 19}",3,4,3,1,1.5226,w,2024-10-19 13:30:00,1,0,0,3,0.20715699999999992
a,1.75887,2.69047,1.75887,2.69047,"{'att': 244, 'def': 20}","{'att': 342, 'def': 22}",7,10,1,3,0.786,l,2024-10-26 13:30:00,0,0,1,0,-0.9316
h,0.463898,0.903716,0.463898,0.903716,"{'att': 294, 'def': 21}","{'att': 277, 'def': 19}",3,1,0,0,0.8119000000000001,d,2024-11-03 14:30:00,0,1,0,1,-0.439818
a,2.66619,0.801684,1.77816,0.801684,"{'att': 179, 'def': 17}","{'att': 365, 'def': 23}",14,13,0,0,2.6764,d,2024-11-08 19:30:00,0,1,0,1,0.976476
a,1.1957,1.49974,1.1957,1.49974,"{'att': 390, 'def': 17}","{'att': 265, 'def': 25}",3,8,0,4,1.1406,l,2024-11-23 14:30:00,0,0,1,0,-0.3040400000000001
