season_name,total_points,rank
2014/15,1497,2566927
2016/17,1538,3364191
2017/18,2177,180477
2018/19,2286,75369
2019/20,2096,941468
2020/21,2276,467019
2021/22,2116,1794077
2022/23,2195,2757082
2023/24,2493,87103
2024/25,2441,336239
