event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2662965,2607687,30,5,1000,0,0,5
2,48,109,6318163,6341896,3734431,60,5,1000,1,0,6
3,66,171,742166,746943,1719280,10,25,1002,2,4,0
4,76,247,1896301,1918380,1045377,20,30,1001,0,0,23
5,43,290,5562398,5603742,1264603,50,30,1008,0,0,11
6,73,363,801440,809388,634974,10,19,1012,2,0,1
7,93,456,108764,110782,173859,1,19,1012,0,0,11
8,107,563,5570,5659,10459,1,12,1018,1,0,4
9,63,622,1353234,1358433,6088,15,0,1018,2,4,30
10,65,687,6590155,6607264,17907,55,2,1024,1,0,20
11,39,726,5818043,5844019,20955,50,3,1028,1,0,1
12,29,755,9950002,9963591,60478,85,11,1032,1,0,4
13,37,792,5131318,5150661,94646,45,22,1033,1,0,10
14,62,854,5878642,5896460,142686,50,26,1032,1,0,6
15,62,916,1993094,2004869,101790,20,20,1030,1,0,11
16,76,992,1900210,1907828,103531,20,14,1033,4,0,10
17,116,1108,20029,20335,18148,1,21,1040,2,0,0
18,40,1148,8220453,8235682,27825,70,10,1047,1,0,12
19,43,1191,5090024,5109568,24582,45,2,1048,1,0,12
20,72,1263,191414,193808,8317,5,13,1046,1,0,8
21,73,1336,259011,263530,3124,5,13,1047,0,0,10
22,33,1369,10041648,10062845,5461,80,10,1052,1,0,12
23,55,1424,2205855,2210763,2423,20,21,1057,2,0,16
24,79,1503,326631,329816,1075,5,16,1060,1,0,17
25,81,1584,478942,483612,598,5,4,1064,1,0,7
26,82,1666,564341,572190,279,5,4,1068,0,0,15
27,41,1707,8750317,8762149,449,70,9,1070,2,0,24
28,72,1779,1858702,1874514,573,15,9,1075,0,0,1
29,68,1847,2881645,2891130,459,25,20,1069,1,0,8
30,53,1900,2399169,2429956,598,20,20,1074,0,0,10
31,65,1965,791255,794936,459,10,112,1074,3,0,2
32,60,2025,2060526,2087757,475,20,41,1056,0,0,22
33,96,2121,1342987,1345836,1379,15,51,1055,1,0,0
34,59,2180,1051813,1079136,1458,10,51,1056,0,0,6
35,76,2256,299459,301867,491,5,81,1058,1,0,5
36,81,2337,2997508,3007851,522,25,60,1059,1,0,7
37,30,2367,4261306,4275176,432,35,10,1060,1,0,14
