event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1090916,1090649,15,5,1000,0,0,13
2,66,135,1355063,1355149,371570,15,5,1000,0,0,10
3,65,200,836527,836590,109087,10,14,1003,1,0,5
4,88,288,333797,333806,26253,5,15,1005,1,0,23
5,52,340,2254862,2254983,23780,20,13,1010,1,0,0
6,79,419,337237,337346,7842,5,2,1010,2,0,12
7,78,497,1563222,1563362,6188,15,7,1014,1,0,5
8,71,568,1842241,1842614,6668,20,7,1019,0,0,14
9,58,626,2417184,2417235,4193,20,6,1018,2,0,7
10,95,721,110631,110645,1046,1,2,1020,1,0,11
11,40,761,4999072,4999379,1100,45,2,1025,0,0,4
12,40,801,5484641,5484910,2025,45,2,1024,1,0,3
13,58,859,483733,483944,806,5,2,1024,0,0,11
14,76,935,1785231,1785317,686,15,7,1025,2,0,13
15,81,1016,181979,181986,99,5,14,1028,1,0,20
16,91,1107,298052,298113,41,5,38,1036,3,0,3
17,90,1197,1258105,1258136,25,10,1,1042,3,0,0
18,35,1232,10228371,10228429,84,85,12,1046,1,0,19
19,48,1280,2777665,2777799,49,25,25,1034,0,0,4
20,67,1347,400893,400958,23,5,25,1042,0,0,4
21,51,1398,5326521,5326895,40,45,25,1045,0,0,7
22,48,1446,2908260,2908381,27,25,11,1045,2,0,13
23,39,1485,8711349,8711484,31,70,6,1049,2,0,11
24,76,1561,515792,515893,19,5,6,1051,0,0,14
25,76,1637,1104729,1104833,15,10,4,1052,2,0,4
26,57,1694,6944124,6944310,36,55,4,1054,0,0,5
27,41,1735,8750317,8750441,67,70,6,1052,2,0,14
28,92,1827,95136,95162,23,1,14,1053,1,0,0
29,54,1881,6605153,6605315,57,55,16,1052,1,0,2
30,63,1944,606954,607074,44,5,1,1055,1,0,15
31,65,2009,757459,757613,32,10,9,1055,1,0,2
32,55,2064,3494686,3495628,47,30,11,1044,0,0,8
33,98,2162,1191669,1191686,120,10,31,1043,1,0,7
34,59,2221,1051813,1052742,141,10,31,1043,0,0,2
35,63,2284,1944362,1944656,92,15,31,1047,0,0,14
36,91,2375,1111189,1111298,53,10,15,1048,2,0,2
37,25,2400,5980182,5980465,59,50,3,1052,1,0,0
