event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1098289,1090649,15,0,1000,0,0,5
2,55,124,3864995,3872010,1190219,40,0,1002,0,0,8
3,66,190,666580,668286,319394,10,0,1005,0,0,17
4,61,251,6876836,6879131,786788,60,19,1005,2,0,8
5,47,298,3833414,3842804,790209,35,19,1006,0,0,13
6,70,368,1079358,1086997,469786,10,0,999,0,0,21
7,86,454,432127,434092,194119,5,0,1004,0,0,6
8,78,532,795437,797940,110153,10,0,1012,0,0,11
9,41,573,7957024,7960514,195206,70,2,1011,2,0,4
10,84,657,947131,949533,121064,10,0,1015,1,0,5
11,53,710,894235,897461,59393,10,0,1019,0,0,5
12,54,764,1408997,1411759,32887,15,4,1019,1,0,6
13,76,840,34369,34378,3777,1,13,1016,3,0,0
14,66,906,4639525,4642852,6264,40,13,1017,2,0,3
15,58,964,2968900,2973655,5707,25,9,1020,1,0,12
16,92,1056,252932,253208,2267,5,0,1023,2,0,9
17,72,1128,5202219,5206365,4974,45,0,1025,0,0,12
18,43,1171,6957152,6959252,6963,60,17,1023,3,0,14
19,45,1216,4193413,4197995,5476,35,13,1022,1,0,13
20,52,1268,2699428,2705473,5903,25,13,1024,0,0,5
21,57,1325,3196413,3203787,5774,30,13,1024,0,0,10
22,42,1367,5471132,5474659,5935,45,26,1019,2,0,12
23,50,1417,3732682,3736015,3550,30,16,1016,1,0,6
24,71,1488,1277254,1279739,2626,10,3,1017,1,0,4
25,69,1557,2821430,2826634,3077,25,27,1018,1,0,2
26,66,1623,3969678,3973447,3720,35,9,1019,1,0,3
27,54,1677,2509131,2514700,2606,20,9,1020,0,0,14
28,75,1752,1450259,1453008,2646,15,3,1021,1,0,0
29,61,1813,4652173,4653910,3045,40,26,1021,2,0,2
30,59,1872,1055690,1060958,2809,10,26,1023,0,0,11
31,66,1938,633987,635567,2035,5,93,1026,1,0,0
32,70,2008,512082,515584,1129,5,4,1016,0,0,11
33,134,2142,60249,61060,409,1,22,1017,2,0,0
34,68,2210,331563,334803,261,5,22,1017,0,0,7
35,48,2258,7769722,7775242,422,60,2,1019,1,0,16
36,83,2341,2565672,2568748,404,20,8,1022,2,0,17
37,32,2373,3719833,3720382,304,30,3,1024,3,0,13
