element_in,element_in_cost,element_out,element_out_cost,entry,event,time
488,68,457,58,4571106,37,2026-05-14T15:49:59.828893Z
666,89,691,58,4571106,36,2026-05-08T21:19:42.468933Z
242,52,303,51,4571106,36,2026-05-08T21:19:42.468774Z
418,64,82,78,4571106,36,2026-05-08T21:19:42.468599Z
457,58,21,71,4571106,36,2026-05-08T21:19:42.468367Z
783,56,163,51,4571106,36,2026-05-08T19:36:37.078761Z
72,52,568,51,4571106,36,2026-05-08T19:10:21.837849Z
691,58,136,71,4571106,36,2026-05-08T15:57:31.105374Z
163,51,517,56,4571106,36,2026-05-08T15:57:31.105210Z
449,104,515,76,4571106,36,2026-05-08T15:57:31.105000Z
151,46,606,44,4571106,36,2026-05-08T15:57:31.104756Z
568,51,74,47,4571106,34,2026-04-24T05:07:57.454007Z
606,44,72,50,4571106,34,2026-04-23T19:05:33.993284Z
515,75,698,55,4571106,34,2026-04-23T15:21:04.935590Z
517,56,329,61,4571106,33,2026-04-17T19:42:49.067394Z
698,55,119,84,4571106,33,2026-04-17T16:59:21.398259Z
139,45,287,55,4571106,33,2026-04-17T16:56:32.660284Z
74,47,226,52,4571106,32,2026-04-09T19:12:21.391262Z
457,57,303,51,4571106,31,2026-03-19T18:06:18.380757Z
235,106,119,84,4571106,31,2026-03-19T18:06:18.380545Z
440,46,374,55,4571106,31,2026-03-19T18:06:18.380325Z
220,48,469,51,4571106,31,2026-03-19T18:06:18.380054Z
661,92,430,143,4571106,31,2026-03-15T07:09:19.478009Z
485,72,82,79,4571106,31,2026-03-15T07:09:19.477853Z
449,101,21,72,4571106,31,2026-03-15T07:09:19.477655Z
684,50,260,48,4571106,31,2026-03-15T07:09:19.477482Z
374,55,5,67,4571106,31,2026-03-15T07:09:19.477302Z
469,51,1,57,4571106,31,2026-03-15T07:09:19.477063Z
72,49,575,44,4571106,30,2026-03-05T22:44:09.616469Z
329,61,497,44,4571106,24,2026-01-30T19:35:34.916597Z
119,83,488,71,4571106,24,2026-01-30T19:30:17.853834Z
373,59,295,47,4571106,22,2026-01-17T07:13:12.347098Z
575,46,403,60,4571106,22,2026-01-16T18:15:35.765781Z
488,71,414,85,4571106,21,2026-01-04T21:53:16.112263Z
21,71,390,56,4571106,21,2026-01-04T21:53:16.103294Z
136,69,661,90,4571106,21,2026-01-04T17:43:25.463907Z
303,50,419,65,4571106,20,2026-01-02T20:01:51.811585Z
5,62,373,59,4571106,19,2025-12-28T14:19:01.355294Z
661,90,136,65,4571106,18,2025-12-26T13:47:51.571956Z
497,44,517,53,4571106,18,2025-12-26T13:47:51.571689Z
419,65,329,56,4571106,18,2025-12-26T13:47:51.571359Z
295,47,5,61,4571106,18,2025-12-26T13:47:51.571038Z
82,76,22,60,4571106,17,2025-12-19T18:07:40.735966Z
329,55,487,63,4571106,17,2025-12-15T21:25:03.722027Z
22,59,119,83,4571106,15,2025-12-04T22:29:13.272391Z
414,82,82,74,4571106,15,2025-12-04T22:29:13.267142Z
487,63,419,66,4571106,13,2025-11-25T20:20:54.223155Z
517,53,26,54,4571106,13,2025-11-25T17:48:02.861222Z
390,56,427,55,4571106,12,2025-11-19T16:34:26.529366Z
226,51,476,52,4571106,11,2025-11-07T18:46:39.572420Z
476,52,72,49,4571106,10,2025-11-01T12:24:37.493357Z
287,55,366,54,4571106,9,2025-10-23T18:39:58.311025Z
136,60,249,76,4571106,7,2025-10-01T21:34:16.035978Z
26,55,242,50,4571106,7,2025-10-01T21:34:16.035035Z
72,49,610,43,4571106,7,2025-10-01T21:34:16.029048Z
366,55,287,55,4571106,5,2025-09-18T18:02:59.658578Z
427,57,211,45,4571106,3,2025-08-26T16:06:18.879125Z
82,72,17,80,4571106,3,2025-08-26T16:06:18.873908Z
