h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.50937,0.513845,1.50937,0.513845,"{'att': 231, 'def': 23}","{'att': 260, 'def': 11}",7,1,0,0,2.1893,d,2024-08-18 15:00:00,0,1,0,1,0.9955250000000001
a,0.946618,1.23725,0.946618,1.23725,"{'att': 289, 'def': 41}","{'att': 189, 'def': 26}",6,8,1,1,1.0772,d,2024-08-25 15:00:00,0,1,0,1,-0.290632
h,0.485368,1.29819,0.485368,1.29819,"{'att': 568, 'def': 16}","{'att': 159, 'def': 22}",1,12,1,3,0.6532,l,2024-08-31 19:00:00,0,0,1,0,-0.8128219999999999
h,1.8674,0.15045,1.8674,0.15045,"{'att': 274, 'def': 23}","{'att': 333, 'def': 26}",5,0,2,0,2.6748000000000003,w,2024-09-15 15:00:00,1,0,0,3,1.71695
a,2.3505,0.709045,1.5904,0.709045,"{'att': 183, 'def': 35}","{'att': 270, 'def': 14}",7,2,0,2,2.5892,l,2024-09-22 15:00:00,0,0,1,0,0.881355
h,0.716626,0.730803,0.716626,0.730803,"{'att': 288, 'def': 22}","{'att': 233, 'def': 26}",6,2,1,2,1.2755999999999998,l,2024-09-29 13:00:00,0,0,1,0,-0.014176999999999995
a,1.43654,1.37754,1.43654,1.37754,"{'att': 337, 'def': 30}","{'att': 219, 'def': 24}",4,5,1,2,1.4221999999999997,l,2024-10-05 17:00:00,0,0,1,0,0.05899999999999994
h,2.43778,1.47299,2.43778,0.7129,"{'att': 135, 'def': 10}","{'att': 305, 'def': 15}",13,5,1,1,2.1301,d,2024-10-20 15:00:00,0,1,0,1,1.7248800000000002
a,2.88708,0.241419,2.88708,0.241419,"{'att': 298, 'def': 31}","{'att': 315, 'def': 24}",13,1,3,0,2.8737,w,2024-10-27 16:00:00,1,0,0,3,2.645661
h,0.910081,0.818661,0.910081,0.818661,"{'att': 225, 'def': 26}","{'att': 205, 'def': 23}",7,3,1,0,1.3904999999999998,w,2024-11-03 14:00:00,1,0,0,3,0.09142000000000006
a,1.31564,0.31279,1.31564,0.31279,"{'att': 364, 'def': 28}","{'att': 141, 'def': 24}",9,4,2,0,2.2976,w,2024-11-10 16:00:00,1,0,0,3,1.00285
a,1.84157,1.63216,1.84157,1.63216,"{'att': 462, 'def': 27}","{'att': 139, 'def': 21}",8,7,0,3,1.5521,l,2024-11-22 20:00:00,0,0,1,0,0.20940999999999987
