element_in,element_in_cost,element_out,element_out_cost,entry,event,time
691,58,310,57,6171681,37,2026-05-12T12:43:29.201498Z
488,68,47,71,6171681,37,2026-05-12T12:39:42.543269Z
77,42,72,52,6171681,36,2026-05-09T02:07:17.370900Z
310,57,136,69,6171681,36,2026-05-09T02:07:17.370672Z
16,99,21,72,6171681,36,2026-05-09T02:07:17.370464Z
257,52,256,59,6171681,36,2026-05-08T22:55:17.418926Z
110,46,683,41,6171681,36,2026-05-05T22:38:26.404586Z
139,45,470,40,6171681,36,2026-05-05T22:38:26.404124Z
72,52,373,60,6171681,36,2026-05-04T13:19:03.936818Z
683,41,694,45,6171681,36,2026-05-02T17:40:54.446421Z
256,59,295,45,6171681,36,2026-05-02T17:40:54.446255Z
267,63,485,73,6171681,36,2026-05-02T17:40:54.446076Z
411,52,110,45,6171681,36,2026-05-02T17:40:54.445874Z
178,63,624,77,6171681,36,2026-05-02T17:40:54.445688Z
417,65,329,56,6171681,36,2026-05-02T17:40:54.445464Z
1,60,32,51,6171681,35,2026-04-26T15:38:48.262773Z
694,45,72,50,6171681,34,2026-04-22T23:00:17.782868Z
74,47,110,45,6171681,33,2026-04-17T21:13:48.055766Z
139,45,67,46,6171681,33,2026-04-17T21:12:22.950883Z
84,54,329,57,6171681,33,2026-04-17T21:10:35.536533Z
783,55,47,71,6171681,33,2026-04-17T21:10:35.536326Z
691,56,624,76,6171681,33,2026-04-17T21:10:35.536102Z
249,77,136,69,6171681,33,2026-04-17T21:10:35.535769Z
237,65,21,72,6171681,33,2026-04-17T21:04:19.699674Z
235,105,485,73,6171681,33,2026-04-17T21:04:19.699512Z
67,46,32,51,6171681,33,2026-04-17T21:04:19.699342Z
151,46,5,68,6171681,33,2026-04-17T21:04:19.699174Z
411,50,295,45,6171681,33,2026-04-17T21:04:19.698997Z
82,82,449,99,6171681,33,2026-04-17T21:04:19.698784Z
430,144,249,75,6171681,32,2026-04-09T18:54:35.304535Z
21,73,235,106,6171681,32,2026-04-03T21:13:37.846701Z
624,76,661,92,6171681,32,2026-04-03T21:13:37.842224Z
235,106,21,69,6171681,31,2026-03-20T18:23:20.892393Z
32,51,1,58,6171681,31,2026-03-20T18:10:01.522048Z
485,73,82,79,6171681,31,2026-03-20T18:10:01.521588Z
661,92,430,142,6171681,31,2026-03-20T18:10:01.516473Z
110,45,694,43,6171681,30,2026-03-11T22:59:06.878802Z
373,59,224,60,6171681,27,2026-02-18T20:54:44.346637Z
449,95,417,66,6171681,24,2026-01-30T10:44:10.517558Z
249,72,661,88,6171681,24,2026-01-30T10:44:10.507808Z
224,60,373,59,6171681,23,2026-01-19T13:17:42.598130Z
373,59,403,59,6171681,22,2026-01-13T22:09:05.595967Z
5,64,224,61,6171681,20,2026-01-02T13:13:10.620152Z
417,67,414,85,6171681,20,2026-01-02T13:11:17.870025Z
295,47,191,39,6171681,18,2025-12-25T22:08:14.248029Z
661,88,283,76,6171681,18,2025-12-22T18:41:44.534633Z
82,77,449,92,6171681,18,2025-12-22T18:41:44.527391Z
72,49,11,53,6171681,17,2025-12-18T08:55:21.746712Z
329,53,84,55,6171681,16,2025-12-12T17:21:30.225720Z
449,91,119,83,6171681,16,2025-12-12T17:19:58.851181Z
224,62,256,59,6171681,16,2025-12-12T17:19:58.850393Z
11,53,8,64,6171681,16,2025-12-12T17:19:58.842194Z
414,81,82,78,6171681,15,2025-12-02T21:57:17.587987Z
82,79,418,65,6171681,13,2025-11-28T19:53:51.792720Z
136,65,249,74,6171681,13,2025-11-28T19:49:47.438868Z
47,69,82,79,6171681,13,2025-11-28T19:49:47.438612Z
84,55,427,54,6171681,13,2025-11-28T19:49:47.438332Z
694,42,603,43,6171681,13,2025-11-28T19:49:47.438091Z
403,58,260,49,6171681,13,2025-11-28T19:49:47.437843Z
256,59,568,54,6171681,13,2025-11-28T19:49:47.437543Z
8,63,5,62,6171681,13,2025-11-28T19:49:47.437191Z
267,67,418,65,6171681,12,2025-11-21T13:39:27.752188Z
151,44,603,43,6171681,12,2025-11-21T13:35:34.440131Z
373,59,568,55,6171681,12,2025-11-21T13:35:34.439868Z
50,53,427,55,6171681,12,2025-11-21T13:35:34.439571Z
224,61,5,63,6171681,12,2025-11-21T13:35:34.439317Z
256,58,260,49,6171681,12,2025-11-21T13:35:34.438989Z
249,74,714,75,6171681,11,2025-11-07T13:21:17.029181Z
714,75,249,74,6171681,10,2025-11-01T09:49:00.050541Z
119,83,449,89,6171681,10,2025-11-01T09:49:00.042154Z
82,79,384,75,6171681,8,2025-10-14T20:38:04.885074Z
1,56,366,55,6171681,7,2025-10-01T18:47:34.908336Z
260,48,477,50,6171681,7,2025-09-28T20:13:51.973661Z
418,65,54,54,6171681,6,2025-09-26T10:29:25.205795Z
283,75,500,55,6171681,4,2025-09-11T21:31:39.139769Z
384,77,267,65,6171681,4,2025-09-11T21:31:39.132082Z
21,65,235,105,6171681,3,2025-08-29T20:17:04.527238Z
500,55,625,59,6171681,3,2025-08-26T13:38:15.823010Z
477,50,402,60,6171681,3,2025-08-26T13:38:15.816789Z
