event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4239882,4223898,45,0,1000,0,0,6
2,48,103,6318163,6322047,5021683,60,0,1000,1,0,9
3,55,158,2885611,2889184,3507939,30,2,1005,0,0,15
4,65,223,5391876,5395548,3483560,50,5,1006,1,0,7
5,58,281,809507,812421,1963157,10,5,1006,0,0,6
6,70,351,1181328,1183528,1112668,10,27,1007,2,0,18
7,58,409,6964266,6966123,1676086,60,17,1007,1,0,6
8,76,485,1078960,1080698,1159231,10,5,1009,1,0,12
9,83,568,45288,45343,260523,1,2,1006,1,0,29
10,75,643,3046176,3049799,260005,25,5,1014,1,0,12
11,71,714,28713,28814,47032,1,0,1017,1,0,0
12,38,752,6298975,6302872,71323,55,5,1020,1,0,7
13,65,817,217300,217504,20509,5,16,1024,1,0,11
14,55,872,7832516,7834983,55411,65,2,1029,1,0,3
15,66,938,1289055,1290768,31535,15,4,1033,1,0,16
16,92,1030,245188,245569,13146,5,4,1041,0,0,10
17,82,1112,2751746,2752102,14019,25,0,1044,5,0,9
18,49,1161,4154504,4157036,12956,35,12,1048,1,0,14
19,45,1206,4193413,4196997,10215,35,8,1049,1,0,17
20,52,1258,2873814,2876752,10873,25,23,1046,1,0,1
21,56,1314,3739456,3742937,11230,30,11,1043,1,0,5
22,51,1365,1983716,1985252,6806,20,0,1041,1,0,6
23,36,1401,9906812,9910170,9394,80,4,1045,1,0,3
24,70,1471,1472282,1474356,7175,15,5,1046,1,0,3
25,75,1546,1249293,1252026,5812,10,2,1050,1,0,4
26,73,1619,1884165,1887179,4723,15,2,1052,0,0,9
27,46,1665,5681550,5689754,5183,45,2,1052,0,0,8
28,98,1763,19856,19997,1418,1,10,1053,2,0,2
29,71,1834,2283488,2284591,986,20,2,1056,2,0,4
30,45,1879,5295890,5302152,1970,45,2,1060,0,0,16
31,69,1948,350616,351415,1186,5,16,1058,1,0,0
32,58,2006,2553534,2569023,1287,20,24,1046,0,0,13
33,134,2140,42342,46206,477,1,49,1044,1,0,0
34,64,2204,580259,583703,376,5,49,1044,0,0,15
35,55,2259,4861908,4865051,400,40,29,1046,1,0,9
36,80,2339,3270071,3272406,464,30,3,1049,2,0,13
37,32,2371,3658329,3661295,344,30,6,1051,1,0,19
