element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,249,75,2030907,37,2026-05-15T17:14:18.808041Z
387,70,235,103,2030907,36,2026-05-09T09:48:22.733852Z
5,72,343,43,2030907,36,2026-05-09T09:48:22.728821Z
257,51,72,51,2030907,36,2026-05-03T21:43:22.288123Z
817,52,624,76,2030907,34,2026-04-24T15:59:57.171202Z
749,43,136,73,2030907,34,2026-04-24T15:59:57.170991Z
596,72,64,86,2030907,34,2026-04-24T15:59:57.170782Z
266,72,717,65,2030907,34,2026-04-24T15:59:57.170542Z
381,140,450,80,2030907,34,2026-04-24T15:59:57.170342Z
382,83,329,60,2030907,34,2026-04-24T15:59:57.170126Z
570,42,694,45,2030907,34,2026-04-24T15:59:57.169891Z
502,46,679,42,2030907,34,2026-04-24T15:59:57.169587Z
679,42,341,39,2030907,34,2026-04-23T21:09:37.704752Z
670,48,139,45,2030907,34,2026-04-23T21:09:37.704451Z
450,80,783,55,2030907,34,2026-04-23T21:08:05.159395Z
717,65,84,54,2030907,34,2026-04-23T21:08:05.159175Z
568,51,411,50,2030907,34,2026-04-23T07:13:59.177838Z
5,71,151,45,2030907,34,2026-04-23T07:13:59.177562Z
329,60,82,82,2030907,34,2026-04-22T21:33:36.876193Z
694,45,77,41,2030907,34,2026-04-22T21:33:36.876033Z
373,62,72,51,2030907,34,2026-04-22T21:33:36.875814Z
21,72,235,105,2030907,34,2026-04-22T11:13:53.374124Z
64,86,691,56,2030907,34,2026-04-21T20:28:15.280384Z
606,44,343,43,2030907,34,2026-04-21T20:28:15.280110Z
136,73,430,143,2030907,34,2026-04-20T21:36:50.513314Z
624,76,249,77,2030907,34,2026-04-18T20:21:16.936135Z
249,78,178,61,2030907,32,2026-04-09T20:51:17.765759Z
691,56,136,72,2030907,32,2026-04-09T20:51:17.765595Z
84,54,517,54,2030907,32,2026-04-09T20:51:17.765430Z
783,55,485,73,2030907,32,2026-04-09T20:51:17.765251Z
82,82,329,60,2030907,32,2026-04-09T20:51:17.765091Z
235,106,119,84,2030907,32,2026-04-09T20:51:17.764924Z
343,43,473,53,2030907,32,2026-04-09T20:51:17.764759Z
72,51,5,67,2030907,32,2026-04-09T20:51:17.764579Z
341,39,470,40,2030907,32,2026-04-09T20:51:17.764379Z
139,45,1,60,2030907,32,2026-04-09T20:51:17.764164Z
411,50,317,45,2030907,32,2026-04-07T22:16:13.516397Z
178,61,252,41,2030907,32,2026-03-20T22:46:43.400907Z
151,44,291,56,2030907,32,2026-03-20T22:46:43.400648Z
473,53,72,49,2030907,32,2026-03-20T22:46:43.400372Z
485,73,267,63,2030907,31,2026-03-20T16:12:11.618421Z
317,45,256,58,2030907,31,2026-03-19T23:26:12.510799Z
329,60,21,74,2030907,31,2026-03-19T21:25:29.136771Z
136,71,749,45,2030907,28,2026-02-27T18:01:28.048646Z
