name,time,event
bboost,2025-08-15T16:08:23.476780Z,1
3xc,2025-09-26T21:42:03.139906Z,6
wildcard,2025-10-21T12:00:51.212128Z,9
freehit,2025-11-28T14:59:55.289357Z,13
3xc,2026-02-10T17:27:07.343121Z,26
wildcard,2026-03-21T00:13:59.123860Z,32
bboost,2026-04-17T21:30:41.553381Z,33
freehit,2026-04-19T09:10:35.837017Z,34
