event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1400111,1392305,15,0,1000,0,0,0
2,72,139,637575,638783,225637,10,0,1001,0,0,5
3,51,190,4229326,4233976,319394,40,0,1002,0,0,11
4,65,255,5225332,5230365,580306,45,0,1005,0,0,5
5,43,298,5562398,5571495,783154,50,0,1005,0,0,10
6,89,387,59384,59402,139731,1,0,1006,5,0,3
7,71,458,3128025,3133152,152227,30,0,1009,0,0,11
8,77,535,901638,904303,91187,10,0,1013,0,0,14
9,45,580,6097603,6102424,130322,50,6,1015,0,0,7
10,87,667,592819,594077,66971,5,5,1017,2,0,5
11,38,705,6013927,6021603,81449,50,5,1022,0,0,5
12,50,755,2293776,2294613,59561,20,7,1024,3,0,6
13,70,825,107994,109304,11740,1,7,1026,0,0,1
14,67,892,4237626,4242911,16290,35,20,1028,1,0,3
15,63,955,1792084,1794864,10577,15,13,1033,1,0,3
16,79,1034,1393766,1395765,10390,15,5,1036,4,0,5
17,81,1115,2770155,2773607,11495,25,5,1039,0,0,7
18,42,1157,7302988,7306448,16166,60,17,1038,1,0,11
19,49,1206,2751871,2752570,10215,25,0,1036,3,0,7
20,74,1280,120130,120623,2851,1,0,1035,0,0,9
21,54,1334,4225404,4232744,3424,35,0,1037,0,0,13
22,47,1381,2968940,2974102,2576,25,0,1038,0,0,13
23,37,1418,9508475,9512712,3326,75,27,1038,1,0,13
24,74,1492,852323,852682,2085,10,12,1039,4,0,11
25,84,1576,293125,293971,963,5,2,1038,1,0,5
26,66,1642,3753196,3758414,1271,30,2,1042,0,0,5
27,46,1688,5681550,5691459,1397,45,2,1043,0,0,9
28,68,1756,2759802,2762544,2113,25,15,1045,1,0,3
29,55,1811,6312677,6315352,3420,50,3,1045,1,0,16
30,82,1893,8026,8100,866,1,3,1048,0,0,10
31,55,1948,2519513,2522156,1168,20,8,1051,1,0,0
32,58,2006,2553534,2571177,1262,20,15,1038,0,0,12
33,132,2138,76782,77097,535,1,73,1030,2,0,0
34,65,2203,506629,510940,398,5,73,1030,0,0,2
35,56,2259,4466122,4469556,395,35,24,1031,1,0,16
36,84,2343,2348441,2351485,360,20,0,1034,2,0,18
37,22,2365,7174947,7177282,467,60,4,1036,2,0,11
