event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,74,74,544391,544963,544391,10,5,1000,0,0,10
2,41,115,8215084,8216055,2478284,80,5,1001,0,0,6
3,52,167,4021860,4022413,2141378,40,38,1002,1,0,4
4,71,238,3227442,3228288,1742581,30,13,1007,0,0,15
5,58,296,809507,810104,888121,10,13,1011,0,0,23
6,76,372,532219,532811,373197,5,17,1015,2,0,3
7,77,449,1816046,1816311,268990,20,23,1018,2,0,13
8,88,537,200946,201068,80738,5,24,1023,1,0,0
9,35,572,10029644,10030406,207910,85,24,1023,0,0,6
10,83,655,1107985,1108442,136658,10,23,1028,1,0,7
11,41,696,4911925,4912398,140105,40,36,1031,2,0,7
12,50,746,2211550,2212321,100828,20,43,1035,1,0,6
13,73,819,56556,57472,17604,1,43,1037,0,0,8
14,75,894,1957548,1958035,14304,20,19,1035,1,0,13
15,60,954,2445608,2446406,11310,20,12,1037,1,0,9
16,89,1043,404311,404497,5775,5,9,1036,4,0,4
17,71,1114,5694546,5694867,12457,50,8,1042,2,0,7
18,39,1153,8664383,8664806,20480,70,20,1046,1,0,11
19,27,1180,11593942,11594209,42688,95,20,1047,0,0,11
20,64,1244,713450,713677,23279,10,20,1046,2,0,1
21,59,1303,2578775,2579700,20237,25,20,1045,0,0,6
22,36,1339,8667713,8668253,27195,70,21,1042,2,0,26
23,42,1381,7241567,7242385,27244,60,25,1046,1,0,25
24,72,1453,1101223,1101670,18795,10,10,1048,1,0,6
25,65,1518,4033279,4034204,24654,35,10,1052,0,0,4
26,74,1592,1805573,1806036,19153,15,8,1050,1,0,8
27,55,1647,2231460,2232161,13400,20,8,1050,0,0,14
28,98,1745,21294,21334,3995,1,30,1049,3,0,1
29,56,1801,6022774,6023311,6041,50,29,1056,1,0,2
30,60,1861,908062,909010,5120,10,29,1062,0,0,17
31,77,1938,49963,50003,2097,1,36,1062,2,0,5
32,66,2004,950357,951009,1433,10,14,1050,0,0,12
33,110,2114,520222,520680,1962,5,14,1051,0,0,0
34,80,2194,24059,24126,665,1,14,1051,0,0,12
35,57,2251,4069677,4070327,635,35,33,1055,1,0,14
36,85,2336,2142858,2143309,548,20,7,1057,2,0,7
37,18,2354,8311339,8312103,816,65,7,1061,0,0,11
