season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2022/23,469142,40,40,6,291,0,0,0,7,0,0,0,2,0,0,0,54,71.4,5.8,10.0,8.8,0,0,0,0,3,0.55,0.04,0.59,6.72
2023/24,469142,40,40,61,2368,0,0,5,38,0,0,0,4,0,0,3,454,631.8,176.4,175.0,98.5,0,0,0,0,26,1.42,0.93,2.35,37.22
2024/25,469142,45,45,87,2960,1,1,7,47,0,0,0,6,1,0,7,406,736.6,261.8,182.0,118.3,0,0,0,230,33,1.32,1.41,2.73,44.67
