element_in,element_in_cost,element_out,element_out_cost,entry,event,time
6,62,257,52,159057,37,2026-05-15T16:31:32.194028Z
387,70,82,81,159057,37,2026-05-15T16:31:32.193547Z
136,73,249,75,159057,37,2026-05-15T16:31:32.188370Z
257,52,72,51,159057,36,2026-05-09T06:56:26.323455Z
299,62,84,53,159057,36,2026-05-09T06:56:00.948851Z
16,99,235,104,159057,36,2026-05-08T22:40:47.399564Z
683,41,343,43,159057,34,2026-04-19T21:57:39.973014Z
570,42,151,45,159057,34,2026-04-19T21:57:39.972805Z
373,62,411,50,159057,34,2026-04-19T21:57:39.972530Z
568,51,72,51,159057,34,2026-04-19T21:57:39.972151Z
387,71,84,53,159057,34,2026-04-19T21:57:39.971944Z
252,40,691,56,159057,34,2026-04-19T21:57:39.971745Z
596,72,249,77,159057,34,2026-04-19T21:57:39.971531Z
624,77,430,143,159057,34,2026-04-19T21:57:39.971250Z
21,72,783,55,159057,34,2026-04-19T21:57:39.970984Z
450,80,82,82,159057,34,2026-04-19T21:57:39.970785Z
381,140,235,105,159057,34,2026-04-19T21:57:39.970580Z
679,42,341,39,159057,34,2026-04-19T21:57:39.970358Z
1,60,139,45,159057,34,2026-04-19T21:57:39.970051Z
249,78,136,72,159057,32,2026-04-10T17:27:28.790797Z
691,56,661,91,159057,32,2026-04-10T17:26:11.194505Z
783,55,517,54,159057,32,2026-04-10T17:26:11.194302Z
82,82,299,62,159057,32,2026-04-10T17:26:11.194060Z
235,106,485,73,159057,32,2026-04-10T17:26:11.193853Z
151,45,113,45,159057,32,2026-04-10T17:26:11.193646Z
72,51,291,56,159057,32,2026-04-10T17:26:11.193439Z
343,43,317,45,159057,32,2026-04-10T17:26:11.193222Z
411,50,373,61,159057,32,2026-04-10T17:26:11.192927Z
341,39,470,40,159057,32,2026-04-10T17:26:11.192695Z
139,45,1,57,159057,32,2026-04-10T17:26:11.192420Z
485,73,21,73,159057,31,2026-03-20T10:44:21.418657Z
84,53,235,105,159057,28,2026-02-27T18:15:30.154434Z
373,60,260,52,159057,28,2026-02-27T18:15:30.154086Z
661,89,252,41,159057,28,2026-02-27T18:15:30.148198Z
21,75,387,66,159057,26,2026-02-08T22:30:09.761573Z
235,104,16,99,159057,26,2026-02-08T22:30:09.753726Z
260,52,295,46,159057,23,2026-01-24T10:59:46.406995Z
299,62,414,83,159057,23,2026-01-24T10:58:43.989395Z
517,53,84,55,159057,23,2026-01-24T10:39:41.591523Z
449,91,450,80,159057,22,2026-01-17T10:57:39.468832Z
84,55,612,59,159057,22,2026-01-17T10:50:21.791875Z
5,66,373,59,159057,21,2026-01-05T22:48:41.849612Z
387,66,82,75,159057,19,2025-12-30T16:42:53.098771Z
291,55,725,55,159057,18,2025-12-26T17:53:04.950285Z
612,59,242,50,159057,18,2025-12-26T17:53:04.944751Z
450,80,449,92,159057,18,2025-12-22T22:39:33.940910Z
136,71,283,77,159057,16,2025-12-13T12:20:28.526504Z
113,45,347,39,159057,16,2025-12-13T12:20:28.526111Z
725,55,257,50,159057,16,2025-12-13T12:20:28.520331Z
317,45,72,50,159057,15,2025-12-06T10:50:04.035470Z
414,80,237,67,159057,14,2025-11-30T22:48:58.242897Z
574,44,191,39,159057,13,2025-11-28T20:42:49.434517Z
191,39,74,45,159057,13,2025-11-28T20:40:27.754138Z
570,43,694,42,159057,13,2025-11-28T20:40:27.753736Z
136,65,283,78,159057,13,2025-11-27T22:50:29.977750Z
384,75,242,49,159057,13,2025-11-27T22:50:29.977535Z
47,69,237,67,159057,13,2025-11-27T22:50:29.977349Z
120,70,82,76,159057,13,2025-11-27T22:50:29.977162Z
414,80,449,89,159057,13,2025-11-27T22:50:29.976972Z
