event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,747267,728920,10,0,1000,0,0,8
2,64,136,1689386,1700123,328796,20,0,1000,0,0,12
3,56,192,2587151,2602892,259822,25,0,1006,0,0,4
4,73,265,2649081,2668681,259274,25,0,1007,0,0,7
5,43,308,5997025,5997909,418966,55,3,1012,4,0,9
6,83,391,169667,171962,102989,5,13,1013,1,0,-1
7,70,461,3540469,3554228,126468,30,6,1016,1,0,4
8,56,517,6393978,6405784,279773,55,3,1020,1,0,12
9,57,574,2626707,2636102,190698,25,47,1021,1,0,10
10,78,652,2057872,2071305,163165,20,2,1019,0,0,6
11,45,697,2845634,2869128,131095,25,2,1025,0,0,8
12,50,747,2211550,2222676,94328,20,7,1029,1,0,9
13,71,818,86318,92423,18686,1,7,1029,0,0,1
14,68,886,3974980,3984430,23901,35,0,1028,2,0,5
15,48,934,6550554,6567824,38851,55,2,1028,1,0,4
16,94,1028,189370,190951,15096,5,18,1028,4,0,11
17,79,1107,3378201,3388477,18651,30,8,1037,1,0,10
18,65,1172,549766,552503,6630,5,7,1041,2,0,0
19,36,1208,8567879,8585573,9067,70,2,1040,1,0,18
20,55,1263,1984487,2001884,8027,20,2,1039,0,0,5
21,64,1327,1495724,1502168,5282,15,7,1035,2,0,6
22,42,1369,5393205,5409901,5382,45,31,1034,1,0,10
23,39,1408,8322405,8356244,6212,70,31,1036,0,0,15
24,63,1471,3437621,3447555,7175,30,0,1029,2,0,5
25,73,1544,1678954,1690644,6496,15,7,1029,1,0,6
26,60,1604,6100773,6111683,10595,50,0,1029,1,0,6
27,40,1644,8825561,8863431,15610,70,0,1028,0,0,20
28,86,1730,327592,331096,8799,5,10,1028,2,0,2
29,56,1786,6022774,6030977,12771,50,15,1031,1,0,2
30,67,1853,282582,285474,7751,5,3,1032,1,0,19
31,64,1917,895102,899884,6202,10,5,1033,1,0,0
32,58,1975,2553534,2600091,6489,20,9,1023,0,0,11
33,134,2109,42342,50358,2526,1,28,1023,1,0,0
34,63,2172,657018,668477,2160,10,28,1023,0,0,0
35,56,2228,4156291,4195231,2066,35,28,1025,0,0,16
36,93,2321,833623,839865,1155,10,8,1028,1,0,11
37,30,2351,4304030,4309201,973,35,7,1028,2,0,2
