season_name,total_points,rank
2014/15,1824,981836
2015/16,1934,1024349
2016/17,2106,223676
2017/18,2077,619811
2018/19,2089,937324
2019/20,2301,47925
2020/21,2349,195902
2021/22,2301,654647
2022/23,2418,539557
2023/24,2386,430146
2024/25,2402,559954
