event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2626822,2607687,30,0,1000,0,0,0
2,61,114,2498072,2498587,2834074,25,0,1000,3,8,3
3,57,171,2310079,2316740,1719280,25,1,1003,0,0,12
4,91,262,171632,172964,349028,5,1,1007,0,0,10
5,61,323,465198,468746,124591,5,1,1012,0,0,24
6,89,412,53540,54123,16153,1,5,1015,2,0,12
7,70,482,3540469,3547127,24624,30,0,1019,1,0,8
8,62,544,4308006,4316393,49086,40,0,1025,0,0,12
9,72,616,369117,369397,10500,5,5,1025,3,0,12
10,75,691,3046176,3053115,13557,25,6,1026,1,0,17
11,29,720,10610171,10614375,32448,90,22,1030,1,0,7
12,30,750,9579932,9585181,82321,80,27,1031,1,0,4
13,53,803,886570,890960,50266,10,27,1028,0,0,8
14,82,885,775333,777905,26270,10,12,1023,1,0,2
15,62,947,1993094,1998028,18305,20,3,1025,1,0,10
16,70,1017,3243357,3246231,29813,30,31,1033,4,0,10
17,99,1116,389584,391043,11183,5,19,1037,1,0,8
18,54,1170,2428247,2431767,7635,20,0,1039,1,0,15
19,51,1221,2088244,2091500,4080,20,3,1042,1,0,14
20,40,1261,6701013,6711431,9099,55,3,1043,0,0,3
21,73,1334,285543,286708,3505,5,6,1040,1,0,10
22,36,1370,8577727,8586688,5061,70,18,1042,1,0,8
23,33,1403,10710574,10720535,8309,85,18,1043,0,0,16
24,65,1468,2849100,2849857,8668,25,21,1036,4,0,33
25,61,1529,5594309,5604768,14603,45,21,1042,0,0,6
26,85,1614,386419,387728,6282,5,19,1045,1,0,5
27,44,1658,7080717,7088859,7776,60,23,1043,1,0,19
28,96,1754,35914,36368,2474,1,8,1044,2,0,2
29,51,1805,7259083,7268393,4902,60,8,1048,0,0,8
30,61,1866,851226,854397,3941,10,2,1051,1,0,13
31,57,1923,2138441,2143009,4662,20,73,1047,2,0,0
32,79,2002,106686,107395,1625,1,4,1033,0,0,10
33,128,2126,135118,135592,1064,5,17,1035,2,4,0
34,69,2195,277662,283510,647,5,17,1038,0,0,5
35,61,2256,2701774,2706668,492,25,1,1041,1,0,16
36,81,2337,2997508,3001571,524,25,8,1046,1,0,5
37,23,2360,6759588,6767787,611,55,2,1046,1,0,11
