event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,84,84,98321,113427,98321,5,15,1000,0,0,11
2,74,158,517638,537421,14663,5,15,1001,1,0,0
3,64,222,971321,995934,5806,10,38,1007,1,0,5
4,88,306,347490,353241,2910,5,33,1008,2,4,12
5,63,369,351217,363487,709,5,47,1016,1,0,12
6,69,438,1326724,1347524,896,15,33,1018,1,0,8
7,78,516,1563222,1601451,851,15,0,1023,1,0,7
8,73,589,1466337,1515171,829,15,0,1031,0,0,34
9,58,647,2221361,2303663,526,20,0,1032,0,0,9
10,76,723,2856515,2871623,884,25,3,1035,3,0,12
11,47,770,2189134,2290302,474,20,3,1042,0,0,6
12,37,807,6468541,6591456,1202,55,3,1040,0,0,14
13,67,874,156857,165605,205,5,3,1040,0,0,2
14,65,939,4905273,4959624,466,40,6,1038,1,0,4
15,51,990,5416514,5454159,870,45,3,1037,2,0,12
16,84,1074,763918,773440,619,10,29,1041,3,0,5
17,95,1169,666736,682193,255,10,20,1047,1,0,8
18,41,1210,7766178,7814267,467,65,1,1050,1,0,3
19,39,1249,7066388,7127826,543,60,3,1050,1,0,7
20,72,1321,198716,202342,168,5,2,1048,2,0,3
21,54,1375,4225404,4357537,203,35,2,1046,0,0,5
22,38,1413,7608353,7655260,315,60,7,1046,2,0,5
23,45,1458,5508966,5679604,238,45,7,1048,0,0,20
24,67,1525,2252388,2267478,233,20,1,1046,3,0,3
25,69,1594,2821430,2871582,310,25,25,1049,1,0,4
26,76,1670,1412062,1436627,227,15,12,1050,1,0,4
27,54,1724,2509131,2619994,151,20,12,1051,0,0,11
28,74,1798,1642194,1664867,172,15,4,1052,2,0,10
29,70,1868,2454822,2478978,139,20,16,1053,1,0,8
30,54,1922,2129170,2227583,168,20,16,1058,0,0,7
31,57,1979,2138441,2163680,218,20,33,1055,2,0,3
32,58,2037,2553534,2717787,239,20,5,1046,0,0,8
33,118,2155,296381,306067,189,5,5,1047,0,0,0
34,59,2214,1051813,1122373,213,10,5,1048,0,0,4
35,51,2265,6178572,6359234,288,50,5,1051,0,0,20
36,77,2342,4051703,4064496,388,35,0,1051,3,0,10
37,16,2358,9113159,9280687,664,75,0,1055,0,0,0
