name,time,event
bboost,2025-08-15T16:25:37.117645Z,1
wildcard,2025-09-01T22:07:05.084338Z,4
3xc,2025-09-27T08:28:23.741984Z,6
freehit,2025-11-24T15:15:36.190280Z,13
3xc,2026-02-10T17:45:12.070382Z,26
wildcard,2026-04-08T20:58:19.522973Z,32
bboost,2026-04-16T15:17:48.046023Z,33
freehit,2026-04-19T10:37:47.883804Z,34
