event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4446719,4223898,45,0,1000,0,0,4
2,50,105,5479611,5570743,4488328,55,0,1001,0,0,12
3,57,162,2494637,2532258,2890952,25,9,1002,2,0,10
4,65,227,5391876,5451753,3001965,50,0,1003,1,0,11
5,56,283,1139004,1195479,1802138,10,0,1006,0,0,15
6,69,352,1227843,1291598,1057600,15,6,1006,0,0,10
7,73,425,2582789,2667235,908380,25,6,1010,0,0,10
8,70,495,2053797,2117256,780752,20,6,1017,0,0,15
9,39,534,8476092,8592147,1126331,70,6,1017,0,0,4
10,90,624,321907,334232,604954,5,2,1017,1,0,7
11,49,673,1886896,1893190,432172,20,9,1020,3,0,10
12,42,715,4700472,4753497,449916,40,12,1022,1,0,20
13,71,786,86318,100024,125304,1,12,1025,0,0,4
14,73,859,2285757,2361595,108254,20,12,1024,0,0,2
15,60,919,2541317,2544671,85798,25,6,1021,4,0,22
16,95,1014,156013,156977,33985,5,9,1027,2,0,6
17,90,1104,1164326,1187956,21921,10,9,1035,0,0,5
18,36,1140,9920728,9948413,40843,80,8,1037,2,0,12
19,54,1194,1405812,1416627,20227,15,12,1035,2,0,0
20,69,1263,289290,305642,7956,5,12,1036,0,0,4
21,56,1319,3739456,3782583,8273,30,7,1036,1,0,11
22,46,1365,3332087,3437295,6634,30,7,1037,0,0,23
23,40,1405,8296229,8305381,7358,70,13,1040,3,0,22
24,82,1487,182934,187567,2804,5,16,1042,2,0,3
25,64,1551,4417628,4537128,4304,35,16,1046,0,0,4
26,74,1625,1805573,1831737,3316,15,8,1046,1,0,7
27,57,1682,1744173,1814586,1966,15,8,1046,0,0,12
28,90,1772,147733,152541,824,5,15,1046,1,0,4
29,60,1832,4695206,4786390,1080,40,15,1050,0,0,9
30,70,1902,153249,158840,519,5,23,1053,1,0,18
31,66,1968,633987,643569,373,5,23,1056,1,0,1
32,58,2026,2553534,2698525,424,20,14,1036,0,0,13
33,134,2160,42342,57513,133,1,38,1033,1,0,0
34,58,2218,1185939,1251374,161,10,38,1033,0,0,13
35,48,2266,7769722,7803265,272,60,17,1034,1,0,16
36,82,2348,2797753,2824022,269,25,7,1037,2,0,11
37,23,2371,6428984,6577120,334,50,7,1040,0,0,11
