name,time,event
wildcard,2025-09-23T09:25:05.721201Z,6
freehit,2025-11-29T13:15:39.317876Z,13
3xc,2025-12-20T04:33:40.474415Z,17
bboost,2025-12-27T14:28:01.834109Z,19
3xc,2026-02-10T17:50:11.420137Z,26
wildcard,2026-04-10T17:23:36.050385Z,32
bboost,2026-04-18T09:47:11.426495Z,33
freehit,2026-04-18T12:58:12.843972Z,34
