event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1405434,1392305,15,0,1000,0,0,9
2,36,103,9332631,9338993,4919019,90,0,1001,0,0,12
3,48,151,5613716,5620974,4733955,50,6,1002,2,0,21
4,55,206,8543452,8548901,5757133,75,6,1003,0,0,10
5,51,257,2385748,2397361,4608120,25,6,1003,0,0,8
6,76,333,551635,552979,2195626,5,0,1002,3,0,8
7,69,398,3889804,3893479,2356909,35,11,1003,2,4,12
8,87,485,219710,221390,1168648,5,11,1011,0,0,0
9,38,523,8898852,8908930,1614250,75,11,1009,0,0,12
10,78,601,2241885,2246427,1371516,20,0,1013,2,0,15
11,56,657,593365,595820,834705,5,16,1015,1,0,5
12,63,720,399663,400932,367465,5,16,1019,0,0,12
13,70,790,107994,109801,102546,1,16,1024,0,0,1
14,92,882,141920,142545,30554,5,2,1027,1,0,14
15,61,943,2285359,2286523,23470,20,4,1034,3,0,9
16,81,1024,1053011,1054607,19039,10,1,1040,0,0,11
17,88,1112,1523820,1527062,13772,15,9,1046,2,0,8
18,55,1167,2222501,2224318,9058,20,1,1047,3,0,8
19,50,1217,2373210,2376948,5215,20,0,1046,1,0,13
20,86,1303,9864,9958,569,1,0,1048,0,0,5
21,59,1362,2751854,2758155,517,25,3,1048,1,0,8
22,45,1407,4007913,4014284,467,35,18,1050,1,0,13
23,27,1434,12065078,12069085,1242,95,18,1054,0,0,17
24,73,1507,998421,998949,822,10,15,1049,4,0,15
25,86,1589,218472,219068,428,5,5,1055,2,4,5
26,62,1651,5108974,5119361,771,40,5,1058,0,0,9
27,36,1687,10614860,10626316,1516,85,5,1059,0,0,11
28,67,1754,3020199,3023874,2452,25,15,1060,2,0,0
29,54,1808,6636729,6639235,4167,55,8,1060,2,0,6
30,72,1880,85644,86972,1895,1,8,1065,0,0,15
31,62,1942,1199831,1203164,1692,10,18,1064,1,0,2
32,64,2006,1256408,1264108,1316,10,13,1053,0,0,17
33,123,2129,201678,203148,887,5,13,1054,0,0,0
34,82,2211,14129,14454,251,1,13,1054,0,0,9
35,54,2265,4949151,4965498,288,40,13,1057,0,0,14
36,90,2355,1158172,1161759,173,10,13,1058,0,0,11
37,18,2373,8686729,8690239,301,70,1,1059,2,0,11
