h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.27247,1.30191,1.51477,1.30191,"{'att': 135, 'def': 19}","{'att': 270, 'def': 33}",6,3,1,3,2.0804,l,2025-08-23 13:30:00,0,0,1,0,0.21286000000000005
a,0.933072,1.84068,0.933072,1.84068,"{'att': 206, 'def': 13}","{'att': 338, 'def': 14}",7,8,1,4,0.7156,l,2025-08-31 17:30:00,0,0,1,0,-0.9076080000000001
h,1.6832,0.548804,0.925425,0.548804,"{'att': 257, 'def': 16}","{'att': 185, 'def': 16}",7,4,3,1,2.3351,w,2025-09-13 13:30:00,1,0,0,3,0.3766210000000001
a,2.36315,1.27257,1.60537,0.514791,"{'att': 331, 'def': 20}","{'att': 217, 'def': 27}",7,5,3,0,2.2523,w,2025-09-20 13:30:00,1,0,0,3,1.090579
h,1.2587,2.24224,1.2587,2.24224,"{'att': 242, 'def': 15}","{'att': 154, 'def': 24}",0,3,1,1,0.5484,d,2025-09-28 13:30:00,0,1,0,1,-0.9835399999999999
a,0.689073,0.471184,0.689073,0.471184,"{'att': 290, 'def': 19}","{'att': 266, 'def': 17}",3,6,0,0,1.4907000000000001,d,2025-10-05 17:30:00,0,1,0,1,0.21788900000000005
h,1.12896,0.772638,1.12896,0.772638,"{'att': 251, 'def': 18}","{'att': 263, 'def': 37}",7,4,2,2,1.6557,d,2025-10-19 13:30:00,0,1,0,1,0.3563219999999999
a,0.542897,2.46787,0.542897,2.46787,"{'att': 429, 'def': 15}","{'att': 194, 'def': 18}",4,7,0,2,0.2217,l,2025-10-26 13:30:00,0,0,1,0,-1.924973
a,1.16519,1.34842,1.16519,1.34842,"{'att': 119, 'def': 13}","{'att': 287, 'def': 27}",4,4,0,0,1.2083,d,2025-11-01 14:30:00,0,1,0,1,-0.18323
h,1.66558,0.640748,1.66558,0.640748,"{'att': 211, 'def': 17}","{'att': 384, 'def': 19}",5,3,2,1,2.2542,w,2025-11-09 14:30:00,1,0,0,3,1.024832
a,0.516966,3.13858,0.516966,3.13858,"{'att': 364, 'def': 26}","{'att': 177, 'def': 19}",2,15,2,6,0.13470000000000001,l,2025-11-22 14:30:00,0,0,1,0,-2.621614
h,4.15677,0.0500621,4.15677,0.0500621,"{'att': 125, 'def': 26}","{'att': 446, 'def': 19}",16,3,4,0,2.9972,w,2025-11-30 18:30:00,1,0,0,3,4.1067079
a,0.800321,2.66592,0.800321,2.66592,"{'att': 148, 'def': 17}","{'att': 255, 'def': 14}",9,10,1,2,0.303,l,2025-12-06 14:30:00,0,0,1,0,-1.865599
h,1.10621,1.47427,1.10621,1.47427,"{'att': 206, 'def': 22}","{'att': 256, 'def': 10}",8,5,1,1,1.0289000000000001,d,2025-12-14 14:30:00,0,1,0,1,-0.36806000000000005
a,2.65964,1.30583,1.90186,1.30583,"{'att': 296, 'def': 15}","{'att': 213, 'def': 19}",7,7,4,3,2.3678,w,2025-12-20 14:30:00,1,0,0,3,0.5960300000000001
h,2.93517,0.850812,2.1774,0.850812,"{'att': 204, 'def': 22}","{'att': 266, 'def': 9}",6,2,2,1,2.7062,w,2026-01-10 14:30:00,1,0,0,3,1.326588
a,0.147682,2.80289,0.147682,2.80289,"{'att': 329, 'def': 29}","{'att': 187, 'def': 15}",3,16,0,2,0.0668,l,2026-01-14 19:30:00,0,0,1,0,-2.655208
a,1.59107,0.986653,1.59107,0.986653,"{'att': 175, 'def': 28}","{'att': 252, 'def': 17}",7,2,2,2,1.8791,d,2026-01-18 16:30:00,0,1,0,1,0.604417
h,2.56728,1.69119,1.8095,1.69119,"{'att': 232, 'def': 14}","{'att': 230, 'def': 15}",5,8,2,1,2.0220000000000002,w,2026-01-25 16:30:00,1,0,0,3,0.11831000000000014
a,0.936187,2.95203,0.936187,2.95203,"{'att': 230, 'def': 25}","{'att': 99, 'def': 24}",2,13,0,1,0.2703,l,2026-02-01 14:30:00,0,0,1,0,-2.0158430000000003
h,0.36452,1.12332,0.36452,1.12332,"{'att': 256, 'def': 17}","{'att': 129, 'def': 28}",2,16,1,0,0.6156999999999999,w,2026-02-07 14:30:00,1,0,0,3,-0.7588000000000001
a,0.744054,1.90052,0.744054,1.90052,"{'att': 304, 'def': 14}","{'att': 176, 'def': 20}",4,16,0,3,0.5314,l,2026-02-14 14:30:00,0,0,1,0,-1.156466
h,1.29234,1.02855,1.29234,1.02855,"{'att': 305, 'def': 23}","{'att': 150, 'def': 15}",4,4,2,1,1.5742,w,2026-02-22 14:30:00,1,0,0,3,0.26378999999999997
a,0.64193,1.67095,0.64193,1.67095,"{'att': 359, 'def': 27}","{'att': 220, 'def': 20}",1,10,0,2,0.5457,l,2026-03-01 16:30:00,0,0,1,0,-1.02902
h,2.58409,2.1863,2.58409,2.1863,"{'att': 289, 'def': 20}","{'att': 244, 'def': 21}",7,9,3,3,1.6516000000000002,d,2026-03-07 14:30:00,0,1,0,1,0.3977900000000001
h,1.34508,1.0006,1.34508,1.0006,"{'att': 111, 'def': 18}","{'att': 360, 'def': 25}",7,0,0,1,1.5914,l,2026-03-15 16:30:00,0,0,1,0,0.3444800000000001
a,2.74421,1.39653,2.74421,1.39653,"{'att': 216, 'def': 14}","{'att': 288, 'def': 18}",3,7,2,1,2.2999,w,2026-03-22 16:30:00,1,0,0,3,1.3476799999999998
h,2.04585,2.49116,2.04585,2.49116,"{'att': 319, 'def': 28}","{'att': 142, 'def': 25}",3,18,2,3,1.0534000000000001,l,2026-04-04 13:30:00,0,0,1,0,-0.44530999999999965
a,0.538882,0.458085,0.538882,0.458085,"{'att': 165, 'def': 16}","{'att': 216, 'def': 21}",4,5,1,0,1.3583,w,2026-04-12 17:30:00,1,0,0,3,0.08079699999999995
h,2.13766,1.74426,2.13766,1.74426,"{'att': 228, 'def': 19}","{'att': 201, 'def': 16}",13,8,2,1,1.639,w,2026-04-19 13:30:00,1,0,0,3,0.39339999999999997
a,0.496971,3.09306,0.496971,3.09306,"{'att': 282, 'def': 25}","{'att': 231, 'def': 29}",3,13,0,4,0.10569999999999999,l,2026-04-26 15:30:00,0,0,1,0,-2.596089
h,0.947988,1.11086,0.947988,1.11086,"{'att': 126, 'def': 10}","{'att': 314, 'def': 29}",5,2,1,1,1.2214,d,2026-05-03 17:30:00,0,1,0,1,-0.1628719999999999
a,0.583605,2.02228,0.583605,2.02228,"{'att': 257, 'def': 13}","{'att': 315, 'def': 34}",2,8,2,3,0.34840000000000004,l,2026-05-10 13:30:00,0,0,1,0,-1.438675
