element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,249,73,432242,37,2026-05-13T13:10:20.709985Z
16,99,235,104,432242,36,2026-05-07T20:01:33.439441Z
5,72,343,43,432242,36,2026-05-07T20:01:33.432183Z
299,62,717,65,432242,34,2026-04-24T17:16:23.307656Z
717,65,387,71,432242,34,2026-04-24T17:14:34.509159Z
6,61,440,46,432242,34,2026-04-24T17:14:34.508870Z
387,71,299,62,432242,34,2026-04-24T17:10:27.222750Z
299,62,266,72,432242,34,2026-04-24T17:09:23.640031Z
440,46,606,44,432242,34,2026-04-24T17:07:51.646949Z
266,72,387,71,432242,34,2026-04-24T17:05:20.798946Z
387,71,717,65,432242,34,2026-04-24T16:58:15.856586Z
381,140,387,71,432242,34,2026-04-23T12:22:11.979511Z
387,71,381,140,432242,34,2026-04-23T12:17:53.759443Z
329,60,242,51,432242,34,2026-04-22T13:51:36.775192Z
730,53,310,57,432242,34,2026-04-22T13:47:49.635278Z
717,65,266,72,432242,34,2026-04-22T13:47:49.635046Z
606,44,694,45,432242,34,2026-04-22T13:47:49.634715Z
310,57,596,72,432242,34,2026-04-21T10:40:00.095429Z
515,75,329,60,432242,34,2026-04-21T10:40:00.095137Z
381,140,457,57,432242,34,2026-04-20T14:22:15.209881Z
596,72,499,103,432242,34,2026-04-20T14:20:30.172968Z
457,57,783,55,432242,34,2026-04-20T14:20:30.172736Z
242,51,381,140,432242,34,2026-04-20T14:20:30.172425Z
329,60,82,82,432242,34,2026-04-20T14:20:30.172209Z
447,37,151,45,432242,34,2026-04-20T14:20:30.171994Z
5,71,77,42,432242,34,2026-04-20T14:20:30.171777Z
373,62,72,51,432242,34,2026-04-20T14:20:30.171524Z
679,42,341,39,432242,34,2026-04-20T14:20:30.171205Z
1,60,139,45,432242,34,2026-04-20T14:20:30.170809Z
499,103,430,144,432242,34,2026-04-19T21:29:03.991573Z
64,86,249,74,432242,34,2026-04-19T21:29:03.991257Z
694,45,260,51,432242,34,2026-04-19T21:29:03.990936Z
266,72,84,54,432242,34,2026-04-19T21:29:03.990622Z
624,77,691,56,432242,34,2026-04-19T21:29:03.990294Z
568,51,343,43,432242,34,2026-04-19T21:29:03.989962Z
381,140,235,105,432242,34,2026-04-19T21:29:03.989608Z
77,42,5,72,432242,33,2026-04-16T11:11:24.067968Z
260,51,411,50,432242,33,2026-04-16T11:11:24.062445Z
5,72,77,42,432242,32,2026-04-10T09:00:17.130156Z
783,55,356,47,432242,32,2026-04-09T21:46:21.393943Z
691,56,178,62,432242,32,2026-04-09T21:46:21.393721Z
72,51,5,68,432242,32,2026-04-09T21:46:21.393424Z
356,47,83,59,432242,32,2026-04-09T21:41:35.858385Z
