event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1181813,1090649,15,0,1000,0,0,4
2,59,124,2979342,2992982,1291984,30,5,1000,2,4,20
3,69,193,437755,448351,256663,5,24,1003,1,0,4
4,91,280,197213,200215,67773,5,5,1004,2,4,7
5,53,333,1965772,2006594,52034,20,1,1007,1,0,2
6,77,410,442310,454575,20223,5,2,1006,1,0,6
7,65,475,4977295,5017883,45682,45,18,1010,1,0,11
8,66,541,3091355,3159484,63174,30,18,1016,0,0,20
9,67,608,785863,794522,19999,10,3,1015,2,0,10
10,78,686,2181743,2221853,19623,20,1,1018,1,0,6
11,46,732,2707375,2756741,13594,25,1,1021,1,0,8
12,63,795,433857,442221,3586,5,5,1020,1,0,6
13,57,852,548455,571046,1554,5,5,1021,0,0,7
14,67,919,4237626,4285695,2502,35,0,1020,1,0,7
15,62,981,1993094,2020600,1801,20,0,1021,1,0,14
16,91,1072,311473,323135,750,5,0,1023,5,0,5
17,74,1146,4623817,4686467,1507,40,0,1027,0,0,3
18,66,1212,422163,437341,404,5,0,1018,0,0,13
19,48,1260,3066190,3086469,245,25,5,1023,2,0,0
20,72,1332,191414,196774,72,5,0,1025,1,0,7
21,34,1366,10694296,10755940,402,85,0,1024,0,0,10
22,42,1408,5471132,5506469,459,45,0,1022,2,0,10
23,32,1440,11010405,11091382,858,90,0,1020,0,0,8
24,80,1520,276429,282874,336,5,0,1015,2,0,1
25,61,1581,5863018,5902085,719,50,14,1020,1,0,1
26,73,1654,2024873,2050583,615,20,0,1020,1,0,6
27,63,1717,860382,869558,239,10,4,1019,1,0,2
28,77,1786,1211690,1218813,374,10,17,1019,3,8,0
29,69,1855,2664118,2685943,298,25,17,1014,1,0,2
30,53,1908,2585430,2619028,373,25,20,1014,1,0,17
31,57,1961,2138441,2160761,587,20,70,1013,2,4,0
32,69,2030,603381,641878,346,5,6,1008,0,0,10
33,122,2152,226985,231687,231,5,5,1009,1,0,0
34,63,2215,657018,691539,208,10,5,1009,0,0,12
35,49,2264,7010401,7154123,312,55,5,1012,0,0,14
36,90,2354,1254631,1275910,193,10,14,1015,2,0,12
37,24,2374,6393831,6409296,296,50,12,1016,2,4,24
