season_name,total_points,rank
2009/10,1978,485782
2010/11,1990,98309
2011/12,1963,246237
2012/13,2173,20948
2013/14,2279,111305
2014/15,2331,282
2015/16,2015,568181
2016/17,1555,3290528
2017/18,2230,73288
2018/19,2282,80205
2019/20,2240,160006
2020/21,2326,266520
2021/22,2582,27202
2022/23,2563,41226
2023/24,2339,717001
