name,time,event
bboost,2025-09-18T16:32:19.567518Z,5
3xc,2025-09-27T09:18:43.356315Z,6
freehit,2025-11-26T15:06:54.496882Z,13
wildcard,2025-12-27T21:36:11.307145Z,19
freehit,2026-04-16T11:09:35.415965Z,33
wildcard,2026-04-27T22:02:23.582086Z,35
3xc,2026-05-08T20:58:31.434653Z,36
bboost,2026-05-14T19:51:00.323478Z,37
