name,time,event
3xc,2025-09-27T07:37:35.723733Z,6
bboost,2025-10-17T14:46:05.811241Z,8
wildcard,2025-10-31T22:26:15.975629Z,10
freehit,2025-11-28T10:07:09.550323Z,13
wildcard,2026-02-01T15:21:10.589766Z,25
freehit,2026-04-17T20:44:37.137418Z,33
bboost,2026-04-30T20:17:25.214163Z,35
3xc,2026-05-08T21:12:22.679622Z,36
