name,time,event
wildcard,2025-09-13T00:23:36.637351Z,4
bboost,2025-09-15T13:32:13.937954Z,5
3xc,2025-09-26T13:27:45.769973Z,6
freehit,2025-11-28T16:05:32.199787Z,13
3xc,2026-02-08T20:20:53.056812Z,26
wildcard,2026-04-10T13:32:27.856188Z,32
bboost,2026-04-17T18:42:47.452807Z,33
freehit,2026-04-20T14:20:36.557556Z,34
