season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2023/24,213198,75,72,29,437,3,0,0,12,0,0,0,0,0,0,4,96,134.6,74.5,222.0,42.7,0,0,0,0,2,2.47,0.37,2.84,8.74
2024/25,213198,65,57,60,904,3,2,2,16,0,0,0,2,0,0,5,190,230.2,204.9,339.0,77.1,0,0,0,59,9,5.11,1.01,6.12,16.25
