event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5827997,5781357,65,0,1000,0,0,4
2,42,92,7951736,7970146,7012665,75,0,1000,0,0,4
3,49,141,5226808,5241151,6365270,50,0,999,2,0,3
4,57,198,8098140,8110685,6731813,70,5,997,1,0,8
5,48,246,3437485,3464847,5916309,30,5,997,0,0,3
6,69,315,1227843,1251907,3558675,15,0,999,0,0,9
7,91,406,165379,167689,1831509,5,0,1003,0,0,0
8,69,475,2298103,2313178,1592660,20,0,1010,0,0,17
9,39,514,8476092,8501649,2046613,70,0,1010,0,0,4
10,93,607,189945,190556,1123631,5,5,1009,3,0,13
11,46,653,2780845,2788601,947319,25,2,1012,2,0,10
12,56,709,1103137,1109833,574486,10,6,1014,1,0,16
13,80,789,11690,12297,107446,1,6,1015,0,0,1
14,83,872,688215,690924,54572,10,5,1016,2,0,3
15,62,934,1993094,2002351,38851,20,17,1022,1,0,15
16,78,1012,1511771,1513130,37678,15,1,1031,1,0,3
17,88,1100,1493166,1500185,27393,15,3,1036,1,0,6
18,34,1134,10551012,10557520,55600,85,16,1037,1,0,14
19,42,1176,5640268,5649630,51820,45,3,1033,2,0,6
20,55,1231,1984487,2001041,44182,20,3,1033,0,0,7
21,58,1289,3064983,3077864,40809,25,4,1030,1,0,12
22,47,1336,3264671,3271350,31031,30,25,1027,2,0,9
23,51,1387,3375288,3384518,19717,30,15,1024,1,0,6
24,75,1462,678555,682980,11548,10,2,1024,1,0,4
25,68,1530,3162333,3177065,13500,25,26,1026,1,0,4
26,85,1615,386419,389069,5771,5,20,1026,1,0,3
27,67,1682,417849,421525,1957,5,20,1028,0,0,8
28,73,1755,1812735,1819748,2239,15,27,1028,2,0,0
29,57,1812,5527230,5548425,3205,45,27,1031,0,0,2
30,80,1892,14222,14465,922,1,35,1033,1,0,15
31,60,1952,1565078,1572832,943,15,33,1037,2,0,0
32,58,2010,2553534,2598482,1011,20,0,1023,0,0,12
33,134,2144,42342,50203,361,1,27,1022,1,0,0
34,58,2202,1185939,1207948,423,10,27,1022,0,0,5
35,56,2258,4156291,4193560,419,35,27,1024,0,0,16
36,72,2330,5357073,5360693,735,45,12,1026,3,0,17
37,21,2351,7545478,7550574,960,60,5,1028,2,0,13
