season_name,total_points,rank
2016/17,2028,481525
2017/18,2300,14425
2018/19,2090,930975
2019/20,2292,58941
2020/21,2409,73106
2021/22,2469,155149
2022/23,2469,280426
2023/24,2454,171811
2024/25,2489,153945
