name,time,event
wildcard,2025-08-24T09:00:40.788710Z,3
3xc,2025-09-26T15:12:38.501872Z,6
bboost,2025-10-24T15:59:01.838420Z,9
freehit,2025-11-22T18:33:10.460024Z,13
wildcard,2026-01-01T19:05:17.112325Z,20
bboost,2026-01-16T22:57:41.546553Z,22
3xc,2026-02-09T22:46:34.812296Z,26
freehit,2026-04-11T22:05:53.354732Z,33
