event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,80,80,204537,226142,204537,5,0,1000,0,0,3
2,50,130,5658023,5722690,688267,55,0,1001,1,0,7
3,49,175,5226808,5273257,1293603,50,0,1006,2,4,4
4,74,245,2575654,2597393,1217212,25,8,1006,2,4,7
5,47,292,3833414,3932750,1165323,35,8,1010,0,0,9
6,60,352,2934276,2957851,1092457,25,3,1010,2,0,2
7,87,439,360753,375566,483915,5,0,1006,0,0,8
8,87,526,219710,227158,166609,5,0,1016,0,0,0
9,44,570,6462443,6548930,234381,55,0,1020,0,0,18
10,81,651,1529138,1550060,174486,15,2,1023,2,0,8
11,62,713,175172,183511,50172,5,2,1026,0,0,9
12,46,759,3139845,3204047,45951,30,2,1030,0,0,5
13,59,818,425962,445234,18686,5,2,1032,0,0,1
14,76,894,1809364,1814331,14583,15,2,1029,3,0,6
15,70,960,835319,838761,7920,10,8,1035,3,4,10
16,81,1041,1082089,1084885,6584,10,8,1046,1,0,4
17,61,1102,8218417,8231018,24868,70,7,1051,1,0,12
18,50,1152,3886288,3891941,22259,35,15,1047,4,0,14
19,62,1214,381034,384582,6479,5,8,1046,1,0,10
20,72,1286,191414,196486,2023,5,5,1046,1,0,6
21,64,1350,1450425,1479567,1246,15,25,1048,1,0,10
22,46,1396,3332087,3421490,996,30,25,1052,0,0,24
23,43,1439,6765687,6811649,927,55,16,1054,1,0,7
24,75,1514,678555,689875,496,10,19,1052,1,0,14
25,61,1575,5863018,5899520,1046,50,8,1056,1,0,9
26,68,1643,3341773,3371828,1227,30,6,1057,1,0,10
27,50,1693,3880630,3989682,1066,35,6,1056,0,0,12
28,91,1784,131024,133326,426,5,4,1055,3,0,4
29,48,1832,8337545,8354573,1130,65,33,1057,1,0,16
30,52,1884,2688946,2774016,1501,25,33,1060,0,0,18
31,61,1945,1366788,1381212,1427,15,46,1062,1,0,0
32,66,2011,950357,996951,987,10,46,1065,0,0,5
33,100,2111,1028275,1049410,2300,10,24,1058,0,0,10
34,66,2177,440380,470074,1666,5,24,1058,0,0,10
35,52,2229,6097734,6125989,1988,50,54,1061,1,0,19
36,96,2325,575281,581056,1005,5,10,1064,3,0,0
37,28,2353,4949254,4963735,883,40,26,1066,2,0,4
