name,time,event
3xc,2025-08-13T07:23:23.766180Z,1
wildcard,2025-09-29T05:52:19.549867Z,7
bboost,2025-10-08T06:42:51.053346Z,8
freehit,2025-11-26T11:23:33.953471Z,13
3xc,2026-02-10T17:56:30.013645Z,26
wildcard,2026-04-11T04:59:01.199175Z,33
freehit,2026-04-23T05:26:26.124231Z,34
bboost,2026-05-07T08:45:04.368200Z,36
