event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,64,64,1939861,1959268,1939861,25,0,1000,0,0,10
2,55,119,3864995,3876904,1832224,40,0,1000,0,0,13
3,62,181,1339525,1343069,772668,15,14,1002,2,0,18
4,88,269,333797,335020,189955,5,5,1004,1,0,8
5,60,329,562890,567639,72226,5,5,1008,0,0,5
6,72,401,843842,849887,43346,10,5,1006,0,0,5
7,67,468,4245397,4254872,73405,40,5,1007,0,0,3
8,81,549,605571,605778,34297,5,10,1008,4,0,12
9,53,602,3548978,3557750,30411,30,10,1009,0,0,5
10,89,691,361473,363330,12895,5,10,1010,0,0,5
11,59,750,311358,313575,2935,5,10,1011,0,0,6
12,47,797,2848047,2855487,2813,25,0,1005,0,0,9
13,64,861,251923,252056,652,5,6,1009,3,0,0
14,66,927,4639525,4645029,1310,40,0,1009,2,0,3
15,62,989,1876781,1881582,914,20,0,1009,0,0,15
16,80,1069,1180532,1182475,894,10,0,1003,0,0,2
17,70,1139,6016512,6018296,2354,50,10,1004,3,0,5
18,43,1182,6898167,6906271,3383,55,18,1002,2,0,12
19,43,1225,4769153,4784338,2981,40,18,1003,0,0,2
20,41,1266,6679096,6680098,6732,55,4,1002,3,0,6
21,44,1310,8149643,8154009,13837,65,22,1000,1,0,10
22,28,1338,11751777,11756230,28382,95,6,996,1,0,8
23,39,1377,8641078,8649700,32950,70,21,994,1,0,7
24,71,1448,1277254,1281306,24109,10,14,995,1,0,2
25,73,1517,1726924,1730766,26161,15,10,999,2,4,4
26,65,1582,4304500,4310854,30654,35,14,1001,1,0,4
27,62,1644,890131,894079,15610,10,14,1002,0,0,5
28,60,1704,4533575,4542116,28882,40,14,1004,0,0,4
29,86,1790,414310,415140,10447,5,1,997,2,0,9
30,49,1839,3697787,3714172,14935,30,1,1000,0,0,10
31,56,1895,2370476,2372963,17388,20,46,1001,3,0,2
32,58,1953,2553534,2582781,17541,20,1,994,0,0,11
33,134,2087,32435,35173,6904,1,1,996,0,0,0
34,81,2168,18450,18985,2599,1,1,996,0,0,3
35,65,2233,1495190,1504675,1597,15,1,998,0,0,7
36,86,2319,1976321,1978568,1320,20,12,1000,3,0,21
37,32,2351,3658329,3664705,973,30,2,1002,1,0,13
