event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,4880233,4864958,55,0,1000,0,0,5
2,39,92,8702319,8708063,7012665,85,0,1001,0,0,9
3,53,145,3754383,3758539,5740766,35,14,1001,2,0,7
4,68,213,4352745,4357110,4865105,40,5,1000,1,0,7
5,56,269,1139004,1143902,3208262,10,5,1002,0,0,6
6,67,336,1649721,1652086,1992217,15,1,997,2,0,-1
7,61,397,6134491,6137307,2409082,55,9,1000,1,0,3
8,76,473,1078960,1081047,1715538,10,0,1004,1,0,8
9,41,514,7884859,7889091,2073514,65,14,1005,1,0,4
10,87,601,523605,524901,1362553,5,2,1004,0,0,7
11,59,660,311358,312510,736966,5,2,1009,0,0,7
12,67,727,242141,242619,264937,5,6,1011,1,0,18
13,75,802,34885,35915,51446,1,6,1013,0,0,4
14,62,864,5937555,5940293,84597,50,0,1014,2,0,3
15,58,922,2968900,2973314,73596,25,0,1018,1,0,4
16,78,1000,1531097,1532855,69535,15,9,1014,3,0,0
17,76,1076,4061221,4065035,93393,35,9,1016,0,0,3
18,35,1111,10270102,10272577,157494,85,9,1011,2,0,11
19,60,1171,539124,539583,66300,5,2,1009,1,0,14
20,60,1231,1098937,1101922,44253,10,2,1010,0,0,12
21,64,1295,1342103,1345740,30151,15,2,1009,0,0,11
22,53,1348,1548660,1549636,16803,15,4,1008,2,0,8
23,50,1398,3471480,3477040,10891,30,4,1010,0,0,6
24,69,1467,1751468,1752735,8833,15,3,1007,3,0,1
25,78,1545,803461,804630,6057,10,9,1008,2,0,1
26,59,1604,6470081,6473637,10493,55,5,1010,1,0,3
27,46,1650,5681550,5691475,11565,45,5,1010,0,0,10
28,83,1733,532027,533870,7514,5,17,1011,2,0,0
29,68,1801,2734349,2738635,5921,25,17,1013,0,0,8
30,68,1869,209070,210912,3307,5,17,1016,0,0,17
31,63,1932,1060399,1063149,2815,10,109,1018,2,0,6
32,58,1990,2553534,2571198,2941,20,1,1010,0,0,11
33,129,2119,112262,112465,1493,1,54,1006,2,0,0
34,56,2175,1463292,1468350,1833,15,54,1006,0,0,8
35,65,2240,1648995,1651153,1135,15,5,1007,1,0,6
36,88,2328,1577245,1579749,832,15,0,1009,2,0,10
37,31,2359,3949636,3953185,628,35,2,1010,1,0,11
