element,position,multiplier,player_name
139,1,1,Bart Verbruggen
6,2,1,William Saliba
291,3,1,James Tarkowski
725,4,1,Piero Hincapié
5,5,3,Gabriel dos Santos Magalhães
449,6,1,Bruno Borges Fernandes
47,7,1,Morgan Rogers
382,8,1,Florian Wirtz
430,9,1,Erling Haaland
661,10,1,Hugo Ekitiké
136,11,1,Igor Thiago Nascimento Rodrigues
470,12,0,Martin Dúbravka
329,13,0,Harry Wilson
276,14,0,Justin Devenny
379,15,0,Rhys Williams
