season_name,total_points,rank
2008/09,1788,297714
2009/10,2296,20318
2010/11,1806,607808
2011/12,1986,193488
2012/13,2126,45129
2013/14,2357,27719
2014/15,2243,3670
2015/16,2050,405127
2016/17,2145,141797
2017/18,2214,97602
2018/19,2183,337028
2019/20,2168,448635
2020/21,2416,64296
2021/22,2351,459466
2022/23,2479,243014
2023/24,2446,195824
2024/25,2372,783007
