h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.33223,0.789649,1.57093,0.789649,"{'att': 153, 'def': 26}","{'att': 380, 'def': 19}",6,4,3,1,2.4774000000000003,w,2024-08-18 18:45:00,1,0,0,3,0.7812809999999999
a,1.68277,1.11581,1.68277,1.11581,"{'att': 124, 'def': 20}","{'att': 258, 'def': 23}",4,1,1,2,1.8054,l,2024-08-24 16:30:00,0,0,1,0,0.5669600000000001
h,2.32967,1.34242,2.32967,1.34242,"{'att': 380, 'def': 28}","{'att': 239, 'def': 19}",6,5,2,2,2.1557,d,2024-08-31 18:45:00,0,1,0,1,0.9872500000000002
h,1.79243,0.533276,1.79243,0.533276,"{'att': 283, 'def': 26}","{'att': 319, 'def': 17}",3,0,2,1,2.4384,w,2024-09-16 18:45:00,1,0,0,3,1.259154
a,1.14467,2.85634,1.14467,1.33374,"{'att': 236, 'def': 22}","{'att': 230, 'def': 14}",1,4,1,2,0.3233,l,2024-09-22 10:30:00,0,0,1,0,-0.18906999999999985
a,2.24735,0.494815,2.24735,0.494815,"{'att': 311, 'def': 29}","{'att': 193, 'def': 29}",8,11,3,2,2.6768,w,2024-09-29 10:30:00,1,0,0,3,1.752535
h,2.0459,0.912844,1.19334,0.912844,"{'att': 158, 'def': 30}","{'att': 226, 'def': 23}",7,2,2,1,2.3352,w,2024-10-06 13:00:00,1,0,0,3,0.2804960000000001
a,0.0648311,1.49305,0.0648311,1.49305,"{'att': 349, 'def': 15}","{'att': 165, 'def': 22}",1,6,0,1,0.2207,l,2024-10-19 18:45:00,0,0,1,0,-1.4282189
h,2.9799,0.261739,2.9799,0.261739,"{'att': 220, 'def': 26}","{'att': 348, 'def': 14}",9,2,3,0,2.9,w,2024-10-27 14:00:00,1,0,0,3,2.7181610000000003
a,2.96686,1.16312,2.20556,1.16312,"{'att': 241, 'def': 24}","{'att': 248, 'def': 22}",7,4,5,1,2.5411999999999995,w,2024-10-31 19:45:00,1,0,0,3,1.0424400000000003
h,3.39964,0.274214,2.63835,0.274214,"{'att': 232, 'def': 25}","{'att': 293, 'def': 19}",4,1,2,1,2.9535,w,2024-11-04 19:45:00,1,0,0,3,2.364136
a,1.17083,0.747377,1.17083,0.747377,"{'att': 328, 'def': 18}","{'att': 275, 'def': 19}",5,4,1,0,1.7376999999999998,w,2024-11-10 17:00:00,1,0,0,3,0.4234530000000001
h,2.59912,0.0932634,2.59912,0.0932634,"{'att': 155, 'def': 30}","{'att': 377, 'def': 18}",9,2,3,0,2.9284000000000003,w,2024-11-24 19:45:00,1,0,0,3,2.5058566
