h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.50058,0.381264,1.50058,0.381264,"{'att': 290, 'def': 26}","{'att': 272, 'def': 22}",7,3,2,0,2.2898000000000005,w,2023-08-20 16:30:00,1,0,0,3,1.119316
a,1.44199,0.760807,1.44199,0.760807,"{'att': 200, 'def': 27}","{'att': 338, 'def': 21}",11,5,1,2,1.9102000000000001,l,2023-08-26 16:30:00,0,0,1,0,0.6811830000000001
h,1.96499,0.37036,1.96499,0.37036,"{'att': 400, 'def': 20}","{'att': 239, 'def': 18}",13,3,3,0,2.5663,w,2023-09-02 18:45:00,1,0,0,3,1.59463
a,0.632092,1.4533,0.632092,1.4533,"{'att': 266, 'def': 22}","{'att': 226, 'def': 25}",4,11,2,3,0.6837,l,2023-09-17 16:00:00,0,0,1,0,-0.821208
h,1.67724,1.00314,1.67724,1.00314,"{'att': 220, 'def': 19}","{'att': 292, 'def': 18}",10,7,2,0,1.9808999999999997,w,2023-09-24 13:00:00,1,0,0,3,0.6741000000000001
a,1.38356,0.325267,1.38356,0.325267,"{'att': 189, 'def': 28}","{'att': 200, 'def': 16}",6,3,1,0,2.4378,w,2023-09-27 16:30:00,1,0,0,3,1.058293
h,1.97735,0.203059,1.97735,0.203059,"{'att': 355, 'def': 28}","{'att': 301, 'def': 14}",4,3,0,0,2.7138,d,2023-10-01 16:00:00,0,1,0,1,1.7742909999999998
a,1.0016,1.65045,1.0016,1.65045,"{'att': 286, 'def': 15}","{'att': 387, 'def': 27}",2,3,2,3,0.8214999999999999,l,2023-10-08 13:00:00,0,0,1,0,-0.6488499999999999
h,1.97081,1.04166,1.97081,1.04166,"{'att': 221, 'def': 22}","{'att': 302, 'def': 12}",8,1,2,0,2.1028,w,2023-10-22 16:00:00,1,0,0,3,0.9291499999999999
a,2.19175,0.271851,2.19175,0.271851,"{'att': 227, 'def': 19}","{'att': 324, 'def': 27}",7,4,3,0,2.6857,w,2023-10-30 17:30:00,1,0,0,3,1.9198989999999998
