h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.95554,0.56945,0.95554,0.56945,"{'att': 213, 'def': 19}","{'att': 272, 'def': 19}",11,9,0,1,1.7374999999999998,l,2025-08-16 19:05:00,0,0,1,0,0.38608999999999993
h,2.66284,2.24407,2.66284,2.24407,"{'att': 223, 'def': 21}","{'att': 306, 'def': 26}",7,5,3,1,1.6905000000000001,w,2025-08-23 17:00:00,1,0,0,3,0.4187700000000003
a,0.715595,1.75553,0.715595,1.75553,"{'att': 208, 'def': 27}","{'att': 266, 'def': 14}",5,4,1,3,0.5641,l,2025-08-31 15:15:00,0,0,1,0,-1.039935
h,2.34645,0.775945,2.34645,0.775945,"{'att': 183, 'def': 19}","{'att': 274, 'def': 25}",3,3,1,0,2.4593,w,2025-09-13 15:00:00,1,0,0,3,1.5705049999999998
a,2.26393,2.07376,2.26393,2.07376,"{'att': 214, 'def': 20}","{'att': 343, 'def': 26}",13,4,1,4,1.4778,l,2025-09-20 17:00:00,0,0,1,0,0.19017000000000017
h,1.36997,1.49444,1.36997,0.734345,"{'att': 334, 'def': 25}","{'att': 224, 'def': 19}",5,6,1,1,1.2283,d,2025-09-28 13:00:00,0,1,0,1,0.6356249999999999
a,1.13121,2.4556,0.371112,0.935413,"{'att': 253, 'def': 12}","{'att': 125, 'def': 25}",9,12,2,2,0.41159999999999997,d,2025-10-05 15:15:00,0,1,0,1,-0.564301
h,1.16366,2.89867,1.16366,2.13857,"{'att': 291, 'def': 10}","{'att': 121, 'def': 22}",2,13,3,2,0.262,w,2025-10-18 15:00:00,1,0,0,3,-0.9749100000000002
a,0.88734,1.54435,0.88734,1.54435,"{'att': 268, 'def': 22}","{'att': 228, 'def': 23}",2,2,2,1,0.8229,w,2025-10-26 15:15:00,1,0,0,3,-0.6570099999999999
h,1.74459,0.661109,0.984498,0.661109,"{'att': 295, 'def': 10}","{'att': 179, 'def': 25}",2,9,2,0,2.3074000000000003,w,2025-10-29 17:00:00,1,0,0,3,0.32338900000000004
a,0.3867,1.88647,0.3867,1.88647,"{'att': 322, 'def': 4}","{'att': 148, 'def': 43}",0,30,0,1,0.3238,l,2025-11-01 16:00:00,0,0,1,0,-1.49977
a,0.784993,1.32977,0.784993,0.569675,"{'att': 273, 'def': 28}","{'att': 322, 'def': 28}",6,3,1,2,0.7901999999999999,l,2025-11-09 16:15:00,0,0,1,0,0.215318
h,1.36131,3.09163,1.36131,3.09163,"{'att': 338, 'def': 24}","{'att': 329, 'def': 14}",7,8,1,5,0.39759999999999995,l,2025-11-21 19:45:00,0,0,1,0,-1.7303199999999999
a,1.3285,3.49255,1.3285,3.49255,"{'att': 222, 'def': 15}","{'att': 342, 'def': 17}",7,15,1,3,0.1953,l,2025-11-30 16:15:00,0,0,1,0,-2.16405
h,1.38209,1.33715,1.38209,1.33715,"{'att': 319, 'def': 20}","{'att': 340, 'def': 24}",5,5,0,1,1.3933,l,2025-12-07 14:00:00,0,0,1,0,0.04493999999999998
a,0.733412,1.91622,0.733412,1.91622,"{'att': 270, 'def': 27}","{'att': 342, 'def': 36}",6,4,0,2,0.46319999999999995,l,2025-12-14 16:15:00,0,0,1,0,-1.182808
h,2.39473,1.38731,2.39473,0.627215,"{'att': 370, 'def': 26}","{'att': 304, 'def': 27}",9,11,1,1,2.1075000000000004,d,2026-01-03 18:00:00,0,1,0,1,1.767515
a,1.41914,1.77349,1.41914,1.77349,"{'att': 247, 'def': 27}","{'att': 334, 'def': 21}",4,11,1,5,1.1348,l,2026-01-17 18:00:00,0,0,1,0,-0.35434999999999994
a,1.6112,1.98581,1.6112,1.98581,"{'att': 203, 'def': 24}","{'att': 222, 'def': 32}",4,10,4,1,1.1088,w,2026-01-25 14:00:00,1,0,0,3,-0.3746100000000001
h,1.2009,1.83505,1.2009,1.07495,"{'att': 182, 'def': 28}","{'att': 310, 'def': 31}",4,3,2,2,0.8341999999999999,d,2026-02-01 16:15:00,0,1,0,1,0.12595
h,0.455943,0.827302,0.455943,0.827302,"{'att': 230, 'def': 26}","{'att': 151, 'def': 30}",3,6,0,0,0.9116,d,2026-02-08 14:00:00,0,1,0,1,-0.371359
a,1.30477,1.9974,1.30477,1.9974,"{'att': 416, 'def': 21}","{'att': 283, 'def': 31}",4,5,0,2,0.7633000000000001,l,2026-02-15 19:45:00,0,0,1,0,-0.6926300000000001
h,2.74646,1.97697,2.74646,1.21688,"{'att': 301, 'def': 23}","{'att': 232, 'def': 11}",9,10,3,3,1.9874999999999998,d,2026-02-22 16:15:00,0,1,0,1,1.52958
a,1.26295,1.3017,1.26295,1.3017,"{'att': 194, 'def': 13}","{'att': 327, 'def': 20}",8,4,0,1,1.3147,l,2026-03-01 14:00:00,0,0,1,0,-0.03875000000000006
h,2.68488,1.87138,2.68488,1.11128,"{'att': 408, 'def': 21}","{'att': 228, 'def': 27}",4,5,0,4,1.9807000000000001,l,2026-03-08 16:15:00,0,0,1,0,1.5736
a,1.60128,0.889177,1.60128,0.889177,"{'att': 260, 'def': 29}","{'att': 307, 'def': 14}",8,8,2,0,1.9459,w,2026-03-14 18:00:00,1,0,0,3,0.712103
h,0.17662,4.04442,0.17662,3.28433,"{'att': 452, 'def': 15}","{'att': 136, 'def': 20}",2,9,0,4,0.011300000000000001,l,2026-03-21 20:05:00,0,0,1,0,-3.10771
a,0.354354,2.70892,0.354354,2.70892,"{'att': 429, 'def': 34}","{'att': 229, 'def': 19}",7,8,1,3,0.0845,l,2026-04-04 15:00:00,0,0,1,0,-2.354566
h,2.14773,2.12622,2.14773,2.12622,"{'att': 220, 'def': 40}","{'att': 152, 'def': 19}",8,3,1,1,1.3228,d,2026-04-12 15:15:00,0,1,0,1,0.02151000000000014
a,0.171356,0.413432,0.171356,0.413432,"{'att': 267, 'def': 13}","{'att': 266, 'def': 26}",0,6,0,0,0.9192,d,2026-04-18 19:05:00,0,1,0,1,-0.242076
a,1.41493,2.82843,0.654838,2.82843,"{'att': 343, 'def': 10}","{'att': 187, 'def': 30}",3,12,1,1,0.522,d,2026-04-26 18:45:00,0,1,0,1,-2.173592
h,1.33864,1.55241,1.33864,1.55241,"{'att': 266, 'def': 21}","{'att': 252, 'def': 31}",7,4,1,1,1.1865,d,2026-05-03 13:00:00,0,1,0,1,-0.21377000000000002
a,2.07007,0.866185,2.07007,0.866185,"{'att': 243, 'def': 21}","{'att': 272, 'def': 32}",3,2,1,2,2.3116,l,2026-05-10 19:00:00,0,0,1,0,1.2038849999999999
