season_name,total_points,rank
2017/18,2141,300290
2018/19,2197,281346
2019/20,2060,1267020
2020/21,2017,2454980
2021/22,1777,5040688
2022/23,1981,5479314
2023/24,2427,255570
2024/25,2480,180254
