event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4371054,4223898,45,0,1000,0,0,3
2,50,105,5479611,5539104,4488328,55,0,1001,0,0,14
3,50,155,4593878,4642837,3980059,45,0,1002,0,0,6
4,71,226,3452523,3471521,3097693,30,24,1002,2,0,11
5,44,270,5112128,5191685,3079028,45,24,1004,0,0,11
6,69,339,1227843,1273818,1769006,15,4,1004,0,0,10
7,73,412,2582789,2640521,1501122,25,4,1008,0,0,10
8,70,482,2053797,2096193,1271958,20,4,1015,0,0,15
9,39,521,8476092,8547853,1693351,70,4,1015,0,0,4
10,89,610,393298,401802,1015264,5,1,1016,1,0,8
11,47,657,2442242,2459630,818330,20,10,1016,2,0,9
12,44,701,4090810,4098795,767846,35,4,1015,3,0,20
13,71,772,86318,96710,243824,1,4,1017,0,0,4
14,72,844,2703350,2732834,219019,25,0,1015,1,0,3
15,67,911,1173767,1182684,125381,10,4,1015,2,0,6
16,84,995,754236,755621,87590,10,19,1024,1,0,4
17,86,1081,1824909,1842909,73790,15,7,1030,1,0,15
18,84,1165,18667,18933,10060,1,3,1023,3,0,0
19,38,1203,7650971,7675032,12041,65,0,1024,2,0,13
20,53,1256,2446071,2497825,11969,20,0,1025,0,0,4
21,44,1300,7880307,7946888,23422,65,0,1024,0,0,5
22,44,1344,4442529,4473669,20729,35,16,1021,1,0,9
23,37,1381,9210373,9295915,26681,75,16,1022,0,0,12
24,75,1456,678555,687761,15787,10,6,1018,1,0,2
25,74,1530,1521123,1525331,13500,15,7,1021,3,0,4
26,75,1605,1479759,1515420,9876,15,7,1025,0,0,5
27,61,1666,1025380,1052391,4855,10,7,1025,0,0,7
28,84,1750,477975,479104,2985,5,1,1022,4,0,0
29,74,1824,1710543,1723779,1698,15,3,1026,1,0,2
30,61,1885,774708,803077,1387,10,3,1030,0,0,10
31,62,1947,1108349,1149041,1230,10,3,1032,0,0,0
32,58,2005,2553534,2653015,1339,20,2,1021,0,0,11
33,151,2156,705,778,171,1,26,1022,1,0,0
34,57,2213,1327992,1366295,219,15,26,1022,0,0,2
35,49,2262,7353102,7372585,327,60,4,1022,1,0,13
36,86,2348,1976321,1984692,270,20,9,1026,3,0,17
37,31,2379,3949636,3972332,210,35,10,1030,1,0,11
