season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2023/24,496221,50,50,50,1296,0,3,7,16,0,0,0,2,0,0,4,222,255.0,287.9,29.0,57.3,0,0,0,0,15,0.38,1.50,1.87,18.04
2024/25,496221,50,47,42,1314,0,2,4,21,0,0,0,2,0,0,0,244,261.2,381.4,69.0,71.2,0,0,0,185,16,0.38,2.17,2.55,19.34
