element,position,multiplier,player_name
1,1,1,David Raya Martín
8,2,1,Jurriën Timber
317,3,1,Joachim Andersen
684,4,1,Malick Thiaw
16,5,2,Bukayo Saka
414,6,1,Phil Foden
449,7,1,Bruno Borges Fernandes
329,8,1,Harry Wilson
430,9,1,Erling Haaland
136,10,1,Igor Thiago Nascimento Rodrigues
178,11,1,Danny Welbeck
470,12,0,Martin Dúbravka
260,13,0,Marc Guéhi
242,14,0,Kiernan Dewsbury-Hall
191,15,0,Maxime Estève
