id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
12,Liverpool,team-12,2025-07-20T23:14:28.519561Z,False,,,s,c,,1,False,False,False,True,2849437.0,True,1883255,1,"[{'phase': 1, 'rank': 29, 'last_rank': 17, 'rank_sort': 29, 'total': 2379, 'league_id': 12, 'rank_count': 1883255, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 198065, 'last_rank': 46503, 'rank_sort': 198354, 'total': 179, 'league_id': 12, 'rank_count': 1883255, 'entry_percentile_rank': 15}]",[],29,17
181,Norway,region-161,2025-07-20T23:14:31.569226Z,False,,,s,c,,1,False,False,False,True,2872801.0,True,256865,1,"[{'phase': 1, 'rank': 19, 'last_rank': 11, 'rank_sort': 19, 'total': 2379, 'league_id': 181, 'rank_count': 256865, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 27892, 'last_rank': 6163, 'rank_sort': 27923, 'total': 179, 'league_id': 181, 'rank_count': 256865, 'entry_percentile_rank': 15}]",[],19,11
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 222, 'last_rank': 116, 'rank_sort': 222, 'total': 2379, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1099692, 'last_rank': 253478, 'rank_sort': 1101205, 'total': 179, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 15}]",[],222,116
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 222, 'last_rank': 116, 'rank_sort': 222, 'total': 2379, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1232558, 'last_rank': 292146, 'rank_sort': 1234071, 'total': 179, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 10}]",[],222,116
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 17707, 'last_rank': 7773, 'rank_sort': 17750, 'total': 1098, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1232558, 'last_rank': 292146, 'rank_sort': 1234071, 'total': 179, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 10}]",[],17707,7773
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 125, 'last_rank': 65, 'rank_sort': 125, 'total': 2379, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 210077, 'last_rank': 44854, 'rank_sort': 210471, 'total': 179, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 20}]",[],125,65
94248,300kr ligaen,,2025-07-21T16:53:53.153876Z,True,,,x,c,123614.0,1,False,False,False,True,2970231.0,True,51,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2379, 'league_id': 94248, 'rank_count': 51, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 11, 'last_rank': 4, 'rank_sort': 11, 'total': 179, 'league_id': 94248, 'rank_count': 51, 'entry_percentile_rank': 25}]",[],1,1
834640,Grunn-Service AS liga,,2025-08-05T12:11:25.616884Z,False,,,x,c,4022370.0,1,False,False,False,True,3214758.0,True,13,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2379, 'league_id': 834640, 'rank_count': 13, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 3, 'last_rank': 1, 'rank_sort': 3, 'total': 179, 'league_id': 834640, 'rank_count': 13, 'entry_percentile_rank': 25}]",[],1,1
1439763,Jærbladet,,2025-08-13T10:42:48.557119Z,False,,,x,c,6060416.0,1,False,False,False,True,2934046.0,True,257,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2379, 'league_id': 1439763, 'rank_count': 257, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 46, 'last_rank': 9, 'rank_sort': 46, 'total': 179, 'league_id': 1439763, 'rank_count': 257, 'entry_percentile_rank': 20}]",[],1,1
1583628,Viaplay League,brd-viaplay,2025-08-14T07:54:51.375049Z,False,,,s,c,,1,False,False,False,False,,,702866,1,"[{'phase': 1, 'rank': 29, 'last_rank': 19, 'rank_sort': 29, 'total': 2379, 'league_id': 1583628, 'rank_count': 702866, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 67618, 'last_rank': 15474, 'rank_sort': 67684, 'total': 179, 'league_id': 1583628, 'rank_count': 702866, 'entry_percentile_rank': 10}]",[],29,19
2031982,Thime station 🥂🥂,,2025-08-15T15:04:23.162449Z,False,,,x,c,341007.0,1,False,False,False,True,3142853.0,True,31,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2379, 'league_id': 2031982, 'rank_count': 31, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 5, 'last_rank': 1, 'rank_sort': 5, 'total': 179, 'league_id': 2031982, 'rank_count': 31, 'entry_percentile_rank': 20}]",[],1,1
