season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2022/23,201658,50,47,94,1740,5,4,5,37,0,0,0,1,0,0,12,315,459.8,348.4,436.0,124.2,0,0,0,0,19,3.13,1.37,4.50,31.77
2023/24,201658,55,50,89,2118,3,4,8,38,0,0,0,3,0,0,5,324,468.4,649.4,460.0,157.8,0,0,0,0,25,3.88,4.24,8.12,32.42
2024/25,201658,55,54,87,1932,3,7,4,29,0,0,0,6,0,0,4,362,447.0,664.8,442.0,155.4,0,0,0,179,20,5.51,3.65,9.16,25.42
