h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.81313,1.83796,0.81313,1.83796,"{'att': 131, 'def': 12}","{'att': 245, 'def': 24}",4,3,1,1,0.6009,d,2024-08-17 16:30:00,0,1,0,1,-1.0248300000000001
h,0.660213,1.01295,0.660213,1.01295,"{'att': 239, 'def': 27}","{'att': 270, 'def': 27}",8,3,0,0,0.9572,d,2024-08-25 16:30:00,0,1,0,1,-0.35273699999999997
h,2.41541,0.489982,2.41541,0.489982,"{'att': 175, 'def': 19}","{'att': 358, 'def': 30}",5,2,2,2,2.7037,d,2024-09-01 16:30:00,0,1,0,1,1.9254280000000001
a,1.96392,2.4507,1.96392,2.4507,"{'att': 249, 'def': 20}","{'att': 234, 'def': 25}",4,1,2,3,1.0374,l,2024-09-15 13:00:00,0,0,1,0,-0.48677999999999977
h,2.85634,1.14467,1.33374,1.14467,"{'att': 230, 'def': 14}","{'att': 236, 'def': 22}",4,1,2,1,2.5477999999999996,w,2024-09-22 10:30:00,1,0,0,3,0.18906999999999985
a,1.25438,0.44778,1.25438,0.44778,"{'att': 173, 'def': 24}","{'att': 350, 'def': 22}",6,1,0,0,2.0502000000000002,d,2024-09-29 16:00:00,0,1,0,1,0.8066
h,1.94286,2.83446,1.18156,1.31187,"{'att': 259, 'def': 16}","{'att': 158, 'def': 27}",1,5,2,1,0.7903,w,2024-10-06 18:45:00,1,0,0,3,-0.13031000000000015
a,2.21676,0.223823,2.21676,0.223823,"{'att': 236, 'def': 24}","{'att': 335, 'def': 15}",10,3,6,0,2.7817000000000003,w,2024-10-20 13:00:00,1,0,0,3,1.992937
h,4.56893,0.657353,3.80763,0.657353,"{'att': 343, 'def': 17}","{'att': 204, 'def': 26}",7,10,5,1,2.9778,w,2024-10-27 19:45:00,1,0,0,3,3.150277
a,0.909048,0.848655,0.909048,0.848655,"{'att': 112, 'def': 8}","{'att': 301, 'def': 22}",8,5,1,0,1.4170999999999998,w,2024-10-31 17:30:00,1,0,0,3,0.06039299999999992
a,0.523302,0.590362,0.523302,0.590362,"{'att': 332, 'def': 11}","{'att': 238, 'def': 18}",3,4,1,0,1.2227000000000001,w,2024-11-03 14:00:00,1,0,0,3,-0.06706000000000001
h,2.77034,0.53544,2.77034,0.53544,"{'att': 160, 'def': 14}","{'att': 234, 'def': 22}",8,2,3,1,2.757,w,2024-11-10 14:00:00,1,0,0,3,2.2349
a,0.947266,1.27005,0.947266,1.27005,"{'att': 360, 'def': 23}","{'att': 239, 'def': 19}",5,3,2,0,1.0189000000000001,w,2024-11-24 14:00:00,1,0,0,3,-0.32278399999999985
