event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,83,83,118578,122112,118578,5,10,1000,0,0,3
2,61,144,2404477,2416036,123097,25,5,1002,1,0,7
3,44,188,7062934,7075174,407884,65,0,1009,1,0,18
4,86,274,434950,440529,115605,5,1,1009,0,0,7
5,60,334,562890,570056,43637,5,1,1013,0,0,12
6,61,395,2671597,2678391,72092,25,19,1013,1,0,15
7,77,472,1816046,1822030,55195,20,38,1017,2,0,6
8,75,547,1220181,1226493,39229,15,33,1023,1,0,5
9,39,586,8737327,8750734,91543,75,24,1026,1,0,26
10,67,653,5859500,5871765,154328,50,37,1030,1,0,7
11,52,705,1151106,1158512,82929,10,35,1030,1,0,3
12,41,746,5088197,5102411,100828,45,37,1027,1,0,14
13,45,791,2379872,2389282,98537,20,22,1029,1,0,8
14,78,869,1256467,1265719,64425,15,22,1030,0,0,7
15,48,917,6623229,6631249,95852,55,2,1030,2,0,6
16,100,1017,68438,69596,29813,1,3,1038,5,0,4
17,96,1113,568172,571120,13199,5,3,1045,0,0,0
18,60,1173,1032279,1039251,6131,10,3,1047,0,0,13
19,36,1209,8641513,8650663,8538,70,2,1043,2,0,10
20,35,1244,8556004,8575515,23053,70,2,1044,0,0,1
21,45,1289,7533475,7554420,41002,60,2,1039,0,0,6
22,35,1324,9236594,9240175,55602,75,8,1036,3,0,8
23,35,1359,10278858,10288996,76551,85,8,1035,1,0,18
24,78,1437,356996,361183,40667,5,11,1032,0,0,6
25,74,1511,1327393,1342270,34314,15,11,1038,0,0,13
26,74,1585,1674535,1686375,26367,15,11,1042,0,0,7
27,44,1629,7080717,7095298,31035,60,2,1044,1,0,6
28,76,1705,1355468,1357851,27794,15,14,1041,3,0,2
29,83,1788,611955,614630,11527,5,47,1041,1,0,6
30,56,1844,1774741,1784049,11904,15,20,1045,1,0,16
31,62,1906,1108349,1122626,10542,10,20,1047,0,0,2
32,71,1977,437591,442882,5769,5,20,1048,0,0,9
33,118,2095,311812,312528,4827,5,16,1046,2,0,0
34,57,2152,1327992,1343239,5424,15,16,1045,0,0,5
35,66,2218,1303648,1316385,3398,15,16,1049,0,0,17
36,108,2326,66538,66825,926,1,20,1046,3,0,6
37,31,2357,3949636,3959137,713,35,26,1042,1,0,11
