event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1238408,1235729,15,0,1000,0,0,11
2,44,112,7387574,7390090,3032052,70,0,1001,0,0,8
3,53,165,3754383,3756208,2444832,35,6,1002,2,0,13
4,72,237,3072058,3073439,1873453,30,1,1003,1,0,12
5,73,310,34075,34142,362534,1,9,1005,1,0,0
6,83,393,162169,162355,86029,5,9,1005,0,0,8
7,65,458,5039148,5039832,155070,45,4,1006,2,0,12
8,62,520,4308006,4309929,233350,40,4,1013,0,0,16
9,63,583,1324136,1324671,110509,15,16,1011,1,0,8
10,76,659,2598972,2600300,108613,25,6,1013,0,0,7
11,51,710,1225686,1227232,59671,10,6,1017,0,0,6
12,57,767,972746,973619,27140,10,12,1022,1,0,15
13,66,833,175573,176429,6469,5,12,1023,0,0,4
14,67,900,4034829,4036536,9431,35,12,1025,0,0,5
15,69,969,949325,949370,4024,10,0,1022,4,0,4
16,80,1049,1213000,1213205,3757,10,10,1029,1,0,6
17,77,1126,3919480,3920757,5679,35,16,1034,1,0,11
18,56,1182,1966869,1967340,3383,20,32,1035,3,0,0
19,44,1226,4694237,4695377,2848,40,2,1036,2,0,8
20,55,1281,2165057,2165868,2700,20,1,1033,2,0,8
21,55,1336,3872082,3874856,3056,35,1,1032,0,0,10
22,53,1389,1379973,1380841,1540,15,1,1032,0,0,21
23,50,1439,3783053,3783865,890,30,20,1033,2,0,1
24,70,1509,1472282,1473349,689,15,22,1034,1,0,10
25,78,1587,778932,779794,466,10,1,1038,1,0,4
26,82,1669,636021,636337,236,5,4,1041,2,0,3
27,52,1721,3140338,3142512,183,25,4,1044,0,0,3
28,59,1780,5018526,5019118,531,40,20,1041,2,0,0
29,66,1846,3180236,3181863,479,25,20,1039,0,0,21
30,48,1894,4080616,4083655,821,35,20,1040,0,0,6
31,62,1956,1244567,1245231,758,10,42,1037,3,0,2
32,56,2012,3179668,3183195,917,25,16,1034,0,0,12
33,112,2124,453458,454274,1127,5,16,1036,0,0,0
34,70,2194,226964,228966,665,5,16,1036,0,0,17
35,61,2255,2475397,2478796,499,20,16,1039,0,0,5
36,89,2344,1438972,1439386,346,15,1,1041,3,0,4
37,27,2371,5251619,5253333,344,45,3,1045,1,0,11
