season_name,total_points,rank
2014/15,1883,672213
2015/16,1879,1355254
2016/17,1800,1829498
2017/18,2122,379913
2018/19,2343,25749
2019/20,2321,29703
2020/21,2339,225022
2021/22,2701,984
2022/23,2446,383787
2023/24,2306,984086
2024/25,2555,36409
