season_name,total_points,rank
2010/11,1910,262215
2011/12,2012,143417
2012/13,1950,365723
2013/14,2265,136156
2014/15,1940,411629
2015/16,1962,861370
2016/17,2199,68675
2017/18,2043,850315
2018/19,2047,1350056
2019/20,2017,1712923
2020/21,2135,1402417
2021/22,2117,1788350
2022/23,2464,300457
2023/24,2361,569742
2024/25,2355,929223
