id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
1230355,Choden,,2025-08-11T12:23:54.789096Z,True,,,x,h,462696,1,False,True,False,False,,,,,[],[],1,1
1231861,Stoods is feeling GyIfi,,2025-08-11T12:36:46.835450Z,True,,,x,h,462696,1,False,True,False,False,,,,,[],[],1,1
1232543,Christie Ronaldo Ultras,,2025-08-11T12:42:51.451472Z,True,,,x,h,462696,1,False,True,False,False,,,,,[],[],1,1
1233776,COYLindfield,,2025-08-11T12:53:29.791925Z,True,,,x,h,462696,1,False,True,False,False,,,,,[],[],1,1
1235370,Cairns Footy,,2025-08-11T13:08:19.624129Z,True,,,x,h,462696,1,False,True,False,False,,,,,[],[],2,2
1240040,Aston Villagers,,2025-08-11T13:51:28.377599Z,True,,,x,h,462696,1,False,True,False,False,,,,,[],[],1,1
