event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,48,48,6360211,6591147,6360201,70,0,1000,0,0,1
2,63,103,2058059,2063500,5114967,20,5,999,3,8,6
3,61,164,1399112,1451907,2649193,15,5,1002,0,0,1
4,76,240,2066878,2092883,1630379,20,4,1003,2,0,13
5,50,286,2994242,3024216,1607439,30,2,1007,2,4,12
6,66,352,1706066,1749778,1092457,15,2,1011,0,0,8
7,76,428,1876985,1944859,821108,20,2,1014,0,0,5
8,72,500,1736206,1772984,650745,15,2,1020,1,0,12
9,58,558,2221361,2310718,434075,20,2,1021,0,0,4
10,92,650,237180,238310,186860,5,19,1027,4,0,9
11,37,687,6543499,6729753,231495,55,19,1031,0,0,8
12,44,731,4044252,4082297,226643,35,17,1033,2,0,2
13,50,781,1262874,1317100,167468,15,2,1034,0,0,4
14,82,863,711070,750755,92007,10,2,1039,0,0,0
15,72,935,641776,650152,38285,10,10,1045,2,0,10
16,75,1010,2120995,2161256,43742,20,17,1051,5,0,10
17,95,1105,666736,682869,21777,10,16,1058,1,0,5
18,49,1154,3909767,4047764,19951,35,16,1061,0,0,0
19,46,1200,3777196,3821944,14949,30,3,1057,1,0,2
20,80,1280,41764,43359,2992,1,1,1054,1,0,12
21,58,1338,2880359,2999292,2784,25,1,1055,0,0,18
22,36,1374,8254680,8435277,4031,65,1,1059,0,0,7
23,44,1418,6407719,6419569,3497,55,6,1062,3,0,12
24,73,1491,942179,960092,2300,10,11,1066,1,0,5
25,72,1563,1929571,1973522,2235,20,27,1073,1,0,9
26,68,1631,3341773,3379954,2457,30,8,1076,1,0,6
27,56,1687,1975839,2076682,1538,20,8,1077,0,0,15
28,69,1756,2583852,2608904,2218,25,3,1076,2,0,9
29,69,1825,2523824,2609035,1664,20,3,1076,0,0,2
30,65,1890,372055,400818,1071,5,3,1078,0,0,9
31,59,1949,1751474,1777019,1146,15,60,1075,2,0,2
32,58,2007,2553534,2727308,1236,20,39,1061,0,0,13
33,124,2131,179358,191415,808,5,39,1062,0,0,0
34,58,2189,1185939,1262796,895,10,39,1062,0,0,4
35,61,2250,2475397,2613831,674,20,39,1065,0,0,16
36,77,2327,4051703,4065076,906,35,58,1068,3,0,12
37,30,2357,4261306,4298288,732,35,48,1071,1,0,4
