h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.51393,1.72317,1.51393,1.72317,"{'att': 451, 'def': 23}","{'att': 182, 'def': 22}",8,5,0,1,1.1679,l,2023-08-19 16:30:00,0,0,1,0,-0.2092400000000001
h,0.64301,2.26952,0.64301,2.26952,"{'att': 280, 'def': 21}","{'att': 264, 'def': 26}",7,7,1,2,0.2495,l,2023-08-26 13:30:00,0,0,1,0,-1.6265100000000001
a,0.931141,1.2824,0.173364,1.2824,"{'att': 491, 'def': 30}","{'att': 223, 'def': 20}",3,16,1,1,1.0539,d,2023-09-03 13:30:00,0,1,0,1,-1.109036
h,1.19432,1.06988,1.19432,1.06988,"{'att': 170, 'def': 30}","{'att': 201, 'def': 16}",9,4,1,3,1.4346999999999999,l,2023-09-16 13:30:00,0,0,1,0,0.1244400000000001
a,1.98951,1.59965,1.98951,1.59965,"{'att': 220, 'def': 33}","{'att': 247, 'def': 29}",4,13,1,2,1.6648999999999998,l,2023-09-23 16:30:00,0,0,1,0,0.3898599999999999
h,0.803426,2.06666,0.803426,2.06666,"{'att': 366, 'def': 24}","{'att': 214, 'def': 26}",7,11,0,2,0.4885,l,2023-09-30 13:30:00,0,0,1,0,-1.2632340000000002
a,1.41915,3.72502,1.41915,3.72502,"{'att': 520, 'def': 11}","{'att': 265, 'def': 21}",1,19,0,3,0.2355,l,2023-10-08 13:30:00,0,0,1,0,-2.3058700000000005
h,2.72755,0.407008,1.212,0.407008,"{'att': 214, 'def': 20}","{'att': 303, 'def': 14}",7,0,3,1,2.8475,w,2023-10-22 13:30:00,1,0,0,3,0.8049919999999999
a,1.32863,4.85886,1.32863,4.10108,"{'att': 392, 'def': 15}","{'att': 226, 'def': 11}",2,12,0,6,0.0606,l,2023-10-28 16:30:00,0,0,1,0,-2.7724499999999996
h,2.22618,2.54685,2.22618,2.54685,"{'att': 213, 'def': 24}","{'att': 272, 'def': 17}",11,4,1,1,1.1477,d,2023-11-04 14:30:00,0,1,0,1,-0.32067000000000023
a,1.07591,5.05629,1.07591,5.05629,"{'att': 180, 'def': 19}","{'att': 196, 'def': 26}",4,9,1,1,0.0374,d,2023-11-11 17:30:00,0,1,0,1,-3.98038
h,0.189125,3.8999,0.189125,3.8999,"{'att': 504, 'def': 25}","{'att': 197, 'def': 15}",0,7,0,1,0.011099999999999999,l,2023-11-24 19:30:00,0,0,1,0,-3.710775
a,1.30112,0.61755,1.30112,0.61755,"{'att': 215, 'def': 13}","{'att': 271, 'def': 19}",3,2,1,0,2.0006,w,2023-12-01 18:30:00,1,0,0,3,0.68357
h,0.248621,1.87569,0.248621,1.87569,"{'att': 291, 'def': 26}","{'att': 351, 'def': 29}",3,5,0,0,0.2396,d,2023-12-10 16:30:00,0,1,0,1,-1.627069
a,1.24601,3.46957,1.24601,3.46957,"{'att': 250, 'def': 18}","{'att': 289, 'def': 23}",1,10,0,2,0.2142,l,2023-12-17 14:30:00,0,0,1,0,-2.22356
a,0.897866,1.86539,0.897866,1.86539,"{'att': 198, 'def': 24}","{'att': 324, 'def': 24}",2,2,0,2,0.5939,l,2023-12-20 17:30:00,0,0,1,0,-0.967524
h,0.641578,1.27869,0.641578,1.27869,"{'att': 263, 'def': 24}","{'att': 242, 'def': 25}",4,2,1,1,0.7521,d,2024-01-13 14:30:00,0,1,0,1,-0.6371120000000001
h,1.3929,3.48032,1.3929,2.72254,"{'att': 459, 'def': 22}","{'att': 205, 'def': 15}",5,13,0,4,0.23170000000000002,l,2024-01-20 14:30:00,0,0,1,0,-1.32964
a,0.365929,2.13999,0.365929,2.13999,"{'att': 241, 'def': 16}","{'att': 210, 'def': 27}",2,8,1,1,0.21989999999999998,d,2024-01-27 14:30:00,0,1,0,1,-1.774061
h,2.09653,1.16049,2.09653,1.16049,"{'att': 374, 'def': 20}","{'att': 229, 'def': 23}",2,5,2,0,2.1378,w,2024-02-03 17:30:00,1,0,0,3,0.93604
a,0.172441,0.726907,0.172441,0.726907,"{'att': 334, 'def': 18}","{'att': 208, 'def': 25}",3,8,1,1,0.6923,d,2024-02-11 16:30:00,0,1,0,1,-0.5544659999999999
h,0.627448,1.35198,0.627448,1.35198,"{'att': 219, 'def': 24}","{'att': 299, 'def': 31}",2,8,0,1,0.6940999999999999,l,2024-02-16 19:30:00,0,0,1,0,-0.724532
a,1.43669,1.87785,1.43669,1.87785,"{'att': 509, 'def': 27}","{'att': 137, 'def': 30}",3,16,1,1,1.0323,d,2024-02-24 14:30:00,0,1,0,1,-0.44116
h,1.29405,1.63841,1.29405,1.63841,"{'att': 396, 'def': 11}","{'att': 137, 'def': 22}",0,16,0,2,1.062,l,2024-03-03 14:30:00,0,0,1,0,-0.34436
a,0.924707,2.54696,0.924707,2.54696,"{'att': 320, 'def': 19}","{'att': 183, 'def': 24}",3,12,3,3,0.3923,d,2024-03-09 14:30:00,0,1,0,1,-1.622253
h,1.18251,3.92775,1.18251,3.92775,"{'att': 352, 'def': 17}","{'att': 161, 'def': 22}",2,15,1,5,0.12309999999999999,l,2024-03-15 19:30:00,0,0,1,0,-2.74524
a,1.6795,2.13131,1.6795,2.13131,"{'att': 176, 'def': 20}","{'att': 183, 'def': 24}",4,22,1,1,1.0484,d,2024-03-31 14:30:00,0,1,0,1,-0.45181000000000004
h,1.23733,0.777136,1.23733,0.777136,"{'att': 117, 'def': 19}","{'att': 152, 'def': 20}",6,2,2,1,1.7185,w,2024-04-06 13:30:00,1,0,0,3,0.460194
a,0.766768,2.34705,0.766768,2.34705,"{'att': 397, 'def': 33}","{'att': 167, 'def': 13}",1,10,0,2,0.38930000000000003,l,2024-04-13 13:30:00,0,0,1,0,-1.580282
h,1.1117,1.95124,1.1117,1.95124,"{'att': 176, 'def': 21}","{'att': 248, 'def': 21}",8,10,0,2,0.7285,l,2024-04-20 13:30:00,0,0,1,0,-0.8395400000000002
a,2.85686,1.88933,1.34147,1.88933,"{'att': 95, 'def': 13}","{'att': 212, 'def': 21}",8,9,1,1,2.0855,d,2024-04-28 15:30:00,0,1,0,1,-0.54786
h,1.08936,1.12733,1.08936,1.12733,"{'att': 221, 'def': 27}","{'att': 234, 'def': 15}",7,4,0,0,1.2533999999999998,d,2024-05-04 16:30:00,0,1,0,1,-0.03796999999999984
h,3.02417,1.66062,2.26639,0.902839,"{'att': 115, 'def': 21}","{'att': 242, 'def': 18}",6,3,3,2,2.3553,w,2024-05-11 13:30:00,1,0,0,3,1.363551
a,2.70114,1.46315,2.70114,1.46315,"{'att': 237, 'def': 27}","{'att': 210, 'def': 14}",9,7,1,4,2.2603,l,2024-05-18 13:30:00,0,0,1,0,1.2379900000000001
