element_in,element_in_cost,element_out,element_out_cost,entry,event,time
283,76,249,73,1929994,36,2026-05-01T20:46:37.403225Z
417,64,485,73,1929994,35,2026-04-27T20:57:52.252444Z
299,62,450,80,1929994,34,2026-04-24T17:07:14.095106Z
681,73,791,55,1929994,34,2026-04-24T17:07:14.094751Z
791,55,311,50,1929994,34,2026-04-24T17:02:19.003958Z
2,40,105,38,1929994,34,2026-04-24T13:34:58.964081Z
233,37,13,37,1929994,34,2026-04-24T13:34:58.963743Z
13,37,659,42,1929994,34,2026-04-24T13:34:29.976728Z
659,42,233,37,1929994,34,2026-04-24T13:34:08.828797Z
447,37,346,37,1929994,34,2026-04-24T13:34:08.828470Z
311,50,252,40,1929994,34,2026-04-24T13:33:09.163276Z
450,80,242,51,1929994,34,2026-04-24T13:31:06.468499Z
252,40,681,73,1929994,34,2026-04-24T13:31:06.468220Z
717,65,47,74,1929994,34,2026-04-24T13:28:35.619415Z
681,73,596,72,1929994,34,2026-04-24T13:28:09.115570Z
1,60,679,42,1929994,34,2026-04-21T19:18:05.913883Z
242,51,450,80,1929994,34,2026-04-21T19:18:05.913664Z
47,74,214,43,1929994,34,2026-04-21T19:18:05.913454Z
373,62,6,61,1929994,34,2026-04-21T19:18:05.913242Z
624,77,499,103,1929994,34,2026-04-21T19:18:05.912961Z
679,42,367,41,1929994,34,2026-04-21T17:23:52.581339Z
450,80,457,57,1929994,34,2026-04-19T14:41:56.764309Z
596,72,666,88,1929994,34,2026-04-19T14:41:56.763987Z
568,51,508,48,1929994,34,2026-04-19T14:41:04.402918Z
367,41,287,56,1929994,34,2026-04-19T14:38:57.137047Z
214,43,329,60,1929994,34,2026-04-19T14:38:57.136888Z
233,37,442,43,1929994,34,2026-04-19T14:38:57.136732Z
105,38,470,40,1929994,34,2026-04-19T14:38:57.136579Z
457,57,387,69,1929994,34,2026-04-19T14:38:57.136430Z
499,103,691,56,1929994,34,2026-04-19T14:38:57.136243Z
346,37,473,53,1929994,34,2026-04-19T14:38:57.136091Z
515,74,485,73,1929994,34,2026-04-19T14:38:57.135924Z
381,140,235,104,1929994,34,2026-04-19T14:38:57.135766Z
508,48,77,40,1929994,34,2026-04-19T14:38:57.135605Z
6,61,411,50,1929994,34,2026-04-19T14:38:57.135416Z
64,86,249,74,1929994,34,2026-04-19T14:38:57.135195Z
666,88,430,143,1929994,34,2026-04-19T14:38:57.134912Z
691,56,749,44,1929994,33,2026-04-11T19:10:09.697643Z
411,50,373,61,1929994,33,2026-04-11T19:10:09.691105Z
329,60,267,63,1929994,31,2026-03-19T22:43:38.924186Z
473,53,541,38,1929994,31,2026-03-19T22:43:38.923468Z
485,73,119,84,1929994,31,2026-03-19T22:43:38.915162Z
373,60,226,57,1929994,28,2026-02-27T16:27:48.711552Z
387,67,21,75,1929994,27,2026-02-16T21:35:58.948360Z
21,75,47,76,1929994,26,2026-02-06T21:12:12.573560Z
77,39,195,38,1929994,26,2026-02-06T21:12:12.568415Z
195,38,77,39,1929994,24,2026-01-31T09:14:38.821690Z
226,57,8,63,1929994,24,2026-01-31T09:14:38.821437Z
287,56,220,49,1929994,24,2026-01-31T09:14:38.821028Z
220,49,139,45,1929994,24,2026-01-30T21:53:40.586848Z
267,63,237,67,1929994,24,2026-01-30T21:53:40.586557Z
442,43,256,58,1929994,24,2026-01-30T14:18:03.637061Z
139,45,287,56,1929994,24,2026-01-30T14:18:03.636798Z
235,104,21,74,1929994,24,2026-01-30T14:18:03.636575Z
470,40,628,42,1929994,24,2026-01-30T14:18:03.636306Z
8,63,226,56,1929994,24,2026-01-30T14:12:15.994712Z
628,42,470,40,1929994,24,2026-01-30T14:12:15.994450Z
47,77,167,45,1929994,24,2026-01-30T14:12:15.994239Z
749,45,64,88,1929994,24,2026-01-30T14:12:15.993964Z
287,56,220,49,1929994,24,2026-01-27T22:30:54.140033Z
226,56,8,63,1929994,24,2026-01-27T22:30:54.139742Z
167,45,276,43,1929994,24,2026-01-27T20:55:01.495472Z
8,63,441,44,1929994,24,2026-01-27T20:54:04.346370Z
237,67,547,49,1929994,24,2026-01-27T20:54:04.346163Z
276,43,329,60,1929994,24,2026-01-27T20:54:04.345926Z
119,83,235,104,1929994,24,2026-01-27T20:54:04.345572Z
329,60,697,54,1929994,24,2026-01-27T20:42:26.533848Z
697,54,329,60,1929994,24,2026-01-27T20:42:08.478138Z
329,60,237,67,1929994,24,2026-01-27T20:28:26.325814Z
235,104,119,83,1929994,24,2026-01-27T20:28:26.325491Z
119,83,235,104,1929994,24,2026-01-27T20:26:55.810697Z
237,67,47,77,1929994,24,2026-01-27T20:26:55.810526Z
64,88,97,70,1929994,24,2026-01-27T20:26:55.810296Z
235,104,119,83,1929994,24,2026-01-27T16:01:30.956727Z
220,49,287,56,1929994,24,2026-01-27T16:01:30.956548Z
256,58,226,56,1929994,24,2026-01-27T16:01:30.956379Z
97,70,64,88,1929994,24,2026-01-27T16:01:30.956157Z
287,56,220,49,1929994,24,2026-01-27T15:59:53.266625Z
226,56,291,58,1929994,24,2026-01-27T15:59:53.266423Z
119,83,235,104,1929994,24,2026-01-27T15:59:53.266200Z
64,88,97,70,1929994,24,2026-01-27T15:59:53.265867Z
291,58,226,56,1929994,24,2026-01-27T15:58:24.808949Z
220,49,287,56,1929994,24,2026-01-27T15:58:24.808739Z
47,77,329,56,1929994,24,2026-01-27T15:58:24.808507Z
97,70,64,88,1929994,24,2026-01-27T15:58:24.808157Z
235,104,119,83,1929994,24,2026-01-27T15:54:37.391032Z
119,83,235,104,1929994,24,2026-01-27T14:02:40.877110Z
541,38,378,37,1929994,24,2026-01-27T13:25:06.420466Z
226,56,291,56,1929994,24,2026-01-27T13:12:27.035347Z
441,44,36,47,1929994,24,2026-01-27T13:12:27.035133Z
287,56,1,57,1929994,24,2026-01-27T13:12:27.034915Z
378,37,195,38,1929994,24,2026-01-27T13:12:27.034671Z
547,49,131,43,1929994,24,2026-01-27T13:12:27.034418Z
21,74,414,84,1929994,24,2026-01-27T13:12:27.034212Z
5,69,575,45,1929994,24,2026-01-27T13:12:27.033995Z
77,39,408,56,1929994,24,2026-01-27T13:12:27.033769Z
249,72,691,59,1929994,24,2026-01-27T13:12:27.033446Z
449,92,16,101,1929994,23,2026-01-18T16:15:07.732556Z
64,88,714,73,1929994,22,2026-01-14T08:29:45.438277Z
691,59,661,90,1929994,21,2026-01-05T15:34:11.284317Z
235,104,382,81,1929994,21,2026-01-05T15:34:11.276143Z
291,55,8,64,1929994,19,2025-12-29T09:03:59.430188Z
661,89,136,69,1929994,18,2025-12-24T14:32:19.431791Z
382,81,449,91,1929994,18,2025-12-24T14:32:19.422576Z
408,56,256,57,1929994,17,2025-12-14T19:14:34.301103Z
329,52,427,53,1929994,16,2025-12-07T19:24:49.503144Z
131,43,236,72,1929994,16,2025-12-07T19:24:49.502717Z
16,101,21,68,1929994,16,2025-12-07T19:24:49.496720Z
136,68,283,78,1929994,16,2025-12-06T16:02:46.659970Z
36,47,508,47,1929994,16,2025-12-06T16:02:46.651976Z
195,38,348,40,1929994,15,2025-12-05T21:19:12.686501Z
414,83,82,75,1929994,15,2025-12-05T21:19:12.681389Z
508,47,225,55,1929994,14,2025-11-30T19:22:19.196655Z
8,63,5,63,1929994,14,2025-11-30T19:22:19.189513Z
215,53,365,50,1929994,13,2025-11-28T15:36:48.237101Z
119,86,449,89,1929994,13,2025-11-28T15:36:48.236520Z
365,50,100,46,1929994,13,2025-11-28T15:36:26.466256Z
506,53,373,60,1929994,13,2025-11-28T15:35:53.982109Z
414,80,515,73,1929994,13,2025-11-28T15:35:53.981845Z
113,45,411,50,1929994,13,2025-11-28T15:35:53.981502Z
295,45,113,45,1929994,13,2025-11-28T14:58:51.828489Z
515,73,242,49,1929994,13,2025-11-28T14:57:48.360316Z
100,46,97,70,1929994,13,2025-11-28T14:57:48.359998Z
242,49,515,73,1929994,13,2025-11-27T15:27:09.421563Z
97,70,252,42,1929994,13,2025-11-27T15:27:09.421026Z
373,60,8,63,1929994,13,2025-11-27T15:25:12.344198Z
47,68,50,53,1929994,13,2025-11-23T15:43:43.591233Z
13,38,575,46,1929994,13,2025-11-23T10:53:36.128915Z
252,42,714,74,1929994,13,2025-11-23T10:53:36.128551Z
50,53,82,77,1929994,13,2025-11-23T10:53:36.128288Z
32,50,1,57,1929994,13,2025-11-23T10:53:36.127986Z
263,38,348,40,1929994,13,2025-11-23T10:53:36.127705Z
113,45,225,55,1929994,13,2025-11-23T10:53:36.127352Z
8,63,256,56,1929994,13,2025-11-23T10:53:36.126841Z
515,73,427,54,1929994,13,2025-11-23T10:53:36.126359Z
381,142,21,67,1929994,13,2025-11-23T10:53:36.125857Z
418,65,236,71,1929994,13,2025-11-23T10:53:36.125391Z
136,64,283,78,1929994,13,2025-11-23T10:53:36.124806Z
411,50,5,63,1929994,13,2025-11-22T15:15:40.569467Z
236,71,582,67,1929994,11,2025-11-02T17:09:47.808261Z
225,55,373,60,1929994,11,2025-11-02T17:09:47.799092Z
714,75,249,75,1929994,10,2025-10-26T17:52:39.313121Z
582,68,419,68,1929994,8,2025-10-16T15:43:41.335102Z
21,65,384,76,1929994,7,2025-10-02T18:02:24.768683Z
5,62,477,51,1929994,7,2025-10-02T18:02:24.762427Z
477,51,72,46,1929994,4,2025-09-12T21:55:01.212153Z
72,46,477,51,1929994,4,2025-09-12T21:53:08.335777Z
256,55,260,46,1929994,4,2025-09-06T18:40:12.050221Z
373,60,7,56,1929994,4,2025-09-06T18:40:12.050032Z
1,55,67,45,1929994,4,2025-09-06T18:40:12.049835Z
384,77,335,45,1929994,4,2025-09-06T18:40:12.049624Z
449,90,381,145,1929994,4,2025-09-06T18:40:12.049310Z
381,145,384,76,1929994,4,2025-09-06T18:34:05.629308Z
283,75,499,104,1929994,4,2025-09-06T18:34:05.629105Z
67,45,220,50,1929994,4,2025-09-06T18:34:05.628905Z
260,46,256,55,1929994,4,2025-09-06T18:34:05.628700Z
335,45,486,70,1929994,4,2025-09-06T18:34:05.628416Z
220,50,67,45,1929994,4,2025-09-05T17:19:47.032731Z
499,104,283,75,1929994,4,2025-09-05T14:40:59.560847Z
486,70,449,90,1929994,4,2025-09-05T14:40:59.560560Z
283,75,666,90,1929994,4,2025-09-04T11:06:21.503055Z
