h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.46019,1.27791,1.46019,1.27791,"{'att': 240, 'def': 39}","{'att': 210, 'def': 14}",4,3,1,1,1.4842,d,2023-08-12 15:00:00,0,1,0,1,0.18228
h,0.917678,1.77937,0.917678,1.77937,"{'att': 195, 'def': 26}","{'att': 215, 'def': 17}",2,6,1,1,0.6674,d,2023-08-19 15:00:00,0,1,0,1,-0.8616919999999999
a,1.11751,1.56933,1.11751,1.56933,"{'att': 260, 'def': 33}","{'att': 255, 'def': 27}",2,5,0,0,0.9722,d,2023-08-25 17:30:00,0,1,0,1,-0.4518199999999999
h,2.08686,0.549509,2.08686,0.549509,"{'att': 164, 'def': 22}","{'att': 329, 'def': 20}",9,1,5,3,2.5143,w,2023-09-02 12:00:00,1,0,0,3,1.5373510000000001
a,2.1546,2.56902,2.1546,2.56902,"{'att': 314, 'def': 21}","{'att': 310, 'def': 23}",7,11,1,2,1.0917,l,2023-09-17 19:00:00,0,0,1,0,-0.41442000000000023
h,2.13384,1.59398,1.39057,0.850702,"{'att': 146, 'def': 21}","{'att': 272, 'def': 32}",6,2,4,3,1.7687,w,2023-09-24 12:00:00,1,0,0,3,0.5398680000000001
a,0.29355,0.356756,0.29355,0.356756,"{'att': 186, 'def': 26}","{'att': 431, 'def': 29}",0,2,1,0,1.1827,w,2023-09-27 19:30:00,1,0,0,3,-0.06320600000000004
h,1.38238,1.96039,1.38238,1.96039,"{'att': 177, 'def': 26}","{'att': 221, 'def': 18}",6,5,3,0,0.9259999999999999,w,2023-09-30 19:00:00,1,0,0,3,-0.5780100000000001
a,0.928071,2.94239,0.928071,2.19912,"{'att': 189, 'def': 27}","{'att': 356, 'def': 12}",3,9,1,2,0.2744,l,2023-10-08 14:15:00,0,0,1,0,-1.271049
h,2.0056,2.03914,2.0056,2.03914,"{'att': 148, 'def': 17}","{'att': 214, 'def': 24}",10,1,1,0,1.3719999999999999,w,2023-10-21 12:00:00,1,0,0,3,-0.03354000000000035
a,1.93178,0.844003,1.1885,0.844003,"{'att': 249, 'def': 26}","{'att': 187, 'def': 31}",3,6,2,2,2.2356000000000003,d,2023-10-29 15:15:00,0,1,0,1,0.34449699999999994
h,0.84705,1.22041,0.84705,1.22041,"{'att': 241, 'def': 37}","{'att': 217, 'def': 15}",4,9,0,1,1.0248,l,2023-11-04 20:00:00,0,0,1,0,-0.37336
a,2.53693,0.637245,1.79365,0.637245,"{'att': 164, 'def': 25}","{'att': 176, 'def': 22}",6,0,3,1,2.7072999999999996,w,2023-11-11 15:15:00,1,0,0,3,1.156405
h,1.05204,0.374082,1.05204,0.374082,"{'att': 228, 'def': 28}","{'att': 233, 'def': 20}",6,4,2,1,2.0055,w,2023-11-26 15:15:00,1,0,0,3,0.6779580000000001
a,1.69944,1.01822,1.69944,1.01822,"{'att': 99, 'def': 15}","{'att': 322, 'def': 17}",4,1,1,1,1.9154999999999998,d,2023-12-02 20:00:00,0,1,0,1,0.6812200000000002
a,2.19834,2.37019,2.19834,2.37019,"{'att': 212, 'def': 29}","{'att': 254, 'def': 22}",2,8,3,0,1.2657999999999998,w,2023-12-09 17:30:00,1,0,0,3,-0.17185000000000006
h,0.989954,1.37163,0.989954,1.37163,"{'att': 190, 'def': 27}","{'att': 333, 'def': 24}",8,6,0,0,1.0118,d,2023-12-17 15:15:00,0,1,0,1,-0.3816759999999999
a,0.6603,0.856097,0.6603,0.856097,"{'att': 129, 'def': 25}","{'att': 234, 'def': 28}",6,4,0,0,1.1122,d,2023-12-21 18:00:00,0,1,0,1,-0.195797
h,0.98082,0.969339,0.98082,0.226061,"{'att': 162, 'def': 13}","{'att': 201, 'def': 23}",6,4,1,1,1.2725,d,2024-01-02 18:15:00,0,1,0,1,0.754759
a,1.02381,1.73042,1.02381,1.73042,"{'att': 146, 'def': 30}","{'att': 218, 'def': 39}",4,5,1,2,0.6743000000000001,l,2024-01-13 17:30:00,0,0,1,0,-0.70661
a,0.630224,0.257377,0.630224,0.257377,"{'att': 210, 'def': 33}","{'att': 288, 'def': 24}",4,3,1,0,1.7023000000000001,w,2024-01-20 20:00:00,1,0,0,3,0.372847
h,0.251108,0.129675,0.251108,0.129675,"{'att': 171, 'def': 28}","{'att': 230, 'def': 26}",2,2,0,0,1.3102,d,2024-01-27 13:00:00,0,1,0,1,0.12143299999999999
a,0.583723,1.04543,0.583723,1.04543,"{'att': 241, 'def': 38}","{'att': 265, 'def': 19}",5,5,0,0,0.8920999999999999,d,2024-02-03 20:00:00,0,1,0,1,-0.4617070000000001
h,2.50503,0.704714,2.50503,0.704714,"{'att': 133, 'def': 18}","{'att': 319, 'def': 18}",16,2,0,1,2.5539,l,2024-02-10 15:15:00,0,0,1,0,1.800316
a,1.20859,0.188904,1.20859,0.188904,"{'att': 89, 'def': 27}","{'att': 207, 'def': 16}",14,1,2,1,2.2669,w,2024-02-18 17:30:00,1,0,0,3,1.019686
h,1.48985,1.6421,1.48985,1.6421,"{'att': 133, 'def': 30}","{'att': 323, 'def': 19}",3,4,1,3,1.2175,l,2024-02-23 20:00:00,0,0,1,0,-0.15225
a,1.27238,2.15506,0.529106,2.15506,"{'att': 140, 'def': 31}","{'att': 308, 'def': 19}",5,4,2,3,0.667,l,2024-03-02 13:00:00,0,0,1,0,-1.6259540000000001
a,1.88323,2.0551,1.88323,1.31182,"{'att': 119, 'def': 19}","{'att': 285, 'def': 21}",11,5,3,2,1.2106,w,2024-03-09 17:30:00,1,0,0,3,0.57141
h,2.34962,0.695705,2.34962,0.695705,"{'att': 141, 'def': 23}","{'att': 324, 'def': 14}",6,4,2,0,2.5035,w,2024-03-15 20:00:00,1,0,0,3,1.6539149999999998
a,1.29248,0.142958,1.29248,0.142958,"{'att': 179, 'def': 24}","{'att': 256, 'def': 26}",5,1,1,0,2.4164000000000003,w,2024-03-31 17:30:00,1,0,0,3,1.1495220000000002
h,1.68743,1.77546,1.68743,1.03219,"{'att': 279, 'def': 34}","{'att': 220, 'def': 12}",9,4,2,2,1.2625,d,2024-04-14 19:00:00,0,1,0,1,0.65524
a,1.03517,1.19821,1.03517,1.19821,"{'att': 151, 'def': 25}","{'att': 282, 'def': 35}",1,3,1,1,1.1608999999999998,d,2024-04-21 12:00:00,0,1,0,1,-0.16304000000000007
h,0.380904,0.462672,0.380904,0.462672,"{'att': 264, 'def': 27}","{'att': 308, 'def': 19}",6,3,0,1,1.1261999999999999,l,2024-04-26 19:00:00,0,0,1,0,-0.08176800000000001
h,0.899129,0.56693,0.899129,0.56693,"{'att': 290, 'def': 25}","{'att': 305, 'def': 18}",2,3,2,0,1.6632000000000002,w,2024-05-04 12:00:00,1,0,0,3,0.3321989999999999
a,0.799193,1.66029,0.799193,0.917017,"{'att': 367, 'def': 22}","{'att': 328, 'def': 19}",0,9,0,2,0.651,l,2024-05-13 19:00:00,0,0,1,0,-0.11782399999999993
h,1.13192,0.774644,1.13192,0.774644,"{'att': 210, 'def': 21}","{'att': 323, 'def': 18}",6,5,1,0,1.6803,w,2024-05-16 20:00:00,1,0,0,3,0.35727600000000004
a,0.792849,1.60754,0.792849,0.864265,"{'att': 369, 'def': 30}","{'att': 169, 'def': 21}",2,11,2,0,0.6631,w,2024-05-19 17:00:00,1,0,0,3,-0.07141599999999992
h,0.570544,2.19824,0.570544,2.19824,"{'att': 226, 'def': 32}","{'att': 289, 'def': 13}",6,12,0,2,0.2745,l,2024-05-25 14:15:00,0,0,1,0,-1.6276960000000003
