id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
4796,80,BlockedShot,0.750999984741211,0.26399999618530273,0.014897599816322327,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,6017,Rennes,Saint-Etienne,0,0,2015-01-18 16:00:00,Romain Hamouma,Pass
6035,32,MissedShots,0.8859999847412109,0.52,0.4083560109138489,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5960,Caen,Saint-Etienne,1,0,2015-02-01 13:00:00,Romain Hamouma,Pass
6036,33,MissedShots,0.730999984741211,0.53,0.014390300028026104,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5960,Caen,Saint-Etienne,1,0,2015-02-01 13:00:00,Romain Hamouma,None
3808,5,BlockedShot,0.7069999694824218,0.580999984741211,0.01077979989349842,Landry N&#039;Guémo,h,4728,OpenPlay,2014,RightFoot,5963,Saint-Etienne,Lens,3,3,2015-02-06 19:30:00,,None
3813,17,Goal,0.7669999694824219,0.6869999694824219,0.015715399757027626,Landry N&#039;Guémo,h,4728,OpenPlay,2014,LeftFoot,5963,Saint-Etienne,Lens,3,3,2015-02-06 19:30:00,Jérémy Clément,TakeOn
3961,0,SavedShot,0.7219999694824218,0.5170000076293946,0.016594700515270233,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5979,Bordeaux,Saint-Etienne,1,0,2015-02-15 13:00:00,Yohan Mollo,Pass
7885,34,SavedShot,0.8419999694824218,0.5179999923706055,0.06543579697608948,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5997,Toulouse,Saint-Etienne,1,1,2015-02-28 19:00:00,,None
8132,6,BlockedShot,0.7019999694824218,0.51,0.017759200185537338,Landry N&#039;Guémo,h,4728,OpenPlay,2014,LeftFoot,5957,Saint-Etienne,Lille,2,0,2015-03-22 13:00:00,Kévin Théophile-Catherine,Pass
8134,13,MissedShots,0.87,0.38599998474121094,0.052146200090646744,Landry N&#039;Guémo,h,4728,OpenPlay,2014,RightFoot,5957,Saint-Etienne,Lille,2,0,2015-03-22 13:00:00,Francois Clerc,Cross
6210,28,BlockedShot,0.830999984741211,0.47400001525878904,0.30763599276542664,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5914,Lyon,Saint-Etienne,2,2,2015-04-19 20:00:00,,Rebound
6973,37,MissedShots,0.749000015258789,0.6480000305175782,0.01649009995162487,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5850,SC Bastia,Saint-Etienne,1,0,2015-05-02 19:00:00,Romain Hamouma,Pass
6975,47,SavedShot,0.8390000152587891,0.595999984741211,0.06622900068759918,Landry N&#039;Guémo,a,4728,OpenPlay,2014,RightFoot,5850,SC Bastia,Saint-Etienne,1,0,2015-05-02 19:00:00,Max Gradel,Pass
