season_name,total_points,rank
2016/17,2195,72866
2017/18,2258,41020
2018/19,2189,312353
2019/20,2298,51412
2020/21,2318,292659
2021/22,2553,47196
2022/23,2521,114209
2023/24,2421,277007
2024/25,2602,9084
