h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.53437,1.12141,1.53437,1.12141,"{'att': 289, 'def': 48}","{'att': 347, 'def': 18}",6,3,1,1,1.7044000000000001,d,2023-08-12 18:00:00,0,1,0,1,0.41296
h,3.239,1.27164,3.239,1.27164,"{'att': 178, 'def': 17}","{'att': 227, 'def': 16}",16,9,2,0,2.6098,w,2023-08-20 11:00:00,1,0,0,3,1.9673599999999998
a,1.45127,1.745,1.45127,1.745,"{'att': 190, 'def': 29}","{'att': 269, 'def': 27}",13,5,1,4,1.1322,l,2023-08-27 15:05:00,0,0,1,0,-0.29373000000000005
h,1.33906,0.793407,1.33906,0.793407,"{'att': 186, 'def': 21}","{'att': 314, 'def': 24}",8,2,1,0,1.7839,w,2023-09-03 13:00:00,1,0,0,3,0.5456529999999999
a,1.60903,0.427673,1.60903,0.427673,"{'att': 328, 'def': 37}","{'att': 386, 'def': 22}",6,3,2,2,2.4129,d,2023-09-16 15:00:00,0,1,0,1,1.181357
h,1.41766,1.21818,1.41766,1.21818,"{'att': 167, 'def': 14}","{'att': 411, 'def': 21}",11,4,1,2,1.4738,l,2023-09-26 19:00:00,0,0,1,0,0.19947999999999988
a,1.38688,1.05835,1.38688,1.05835,"{'att': 278, 'def': 21}","{'att': 449, 'def': 32}",7,4,2,0,1.6081999999999999,w,2023-10-01 13:00:00,1,0,0,3,0.32853
a,1.34285,2.58377,1.34285,2.58377,"{'att': 212, 'def': 24}","{'att': 311, 'def': 26}",4,12,1,1,0.591,d,2023-10-08 15:05:00,0,1,0,1,-1.2409199999999998
h,2.19168,0.625269,2.19168,0.625269,"{'att': 287, 'def': 40}","{'att': 192, 'def': 34}",5,4,1,0,2.5678,w,2023-10-22 13:00:00,1,0,0,3,1.566411
h,0.667633,0.901743,0.667633,0.901743,"{'att': 275, 'def': 18}","{'att': 186, 'def': 24}",4,9,2,0,1.1104,w,2023-10-29 14:00:00,1,0,0,3,-0.23410999999999993
a,0.326226,0.751791,0.326226,0.751791,"{'att': 265, 'def': 18}","{'att': 348, 'def': 22}",5,6,0,0,0.8123,d,2023-11-04 20:00:00,0,1,0,1,-0.42556499999999997
h,2.6899,0.41683,2.6899,0.41683,"{'att': 215, 'def': 23}","{'att': 320, 'def': 27}",6,1,1,1,2.9028,d,2023-11-12 14:00:00,0,1,0,1,2.27307
a,1.7068,1.71151,1.7068,1.71151,"{'att': 338, 'def': 12}","{'att': 413, 'def': 37}",7,2,2,0,1.3662,w,2023-11-26 19:45:00,1,0,0,3,-0.004709999999999992
h,3.04386,1.85842,2.28376,0.325199,"{'att': 249, 'def': 20}","{'att': 423, 'def': 20}",16,0,2,0,2.2384999999999997,w,2023-12-03 16:05:00,1,0,0,3,1.958561
a,0.635418,1.1121,0.635418,1.1121,"{'att': 274, 'def': 28}","{'att': 308, 'def': 32}",7,5,0,0,0.8924000000000001,d,2023-12-10 14:00:00,0,1,0,1,-0.47668200000000005
